;LP;campaign;configuration;dischargeID;plunge;V_limit_failure;V_limit_failure_yn;V_limit_change;R_limit_failure;R_limit_failure_yn;numberOfFailureIndicators;Failed;ne;std_ne;Te;std_Te
1556;50209;OP22;EIM000+2520;20241106.015;7.0;1.0;True;True;0.5264614146292383;True;3;True;;;;
1557;50209;OP22;EIM000+2520;20241106.015;9.0;1.0;True;True;0.5264481094127111;True;3;True;;;;
1717;50209;OP22;EIM000+2520;20241106.023;9.0;1.0;True;True;0.5263740131744356;True;3;True;2.4431e+20;1.0019e+20;45.09;
1607;50209;OP22;EIM000+2520;20241106.019;13.0;1.0;True;True;0.5263448969331322;True;3;True;;;;
3197;50209;OP22;FMM002+2520;20241205.007;7.5;0.6237623762376238;True;True;0.5254688992809373;True;3;True;;;;
3353;50209;OP22;FMM002+2620;20241204.078;3.5;0.5948275862068966;True;True;0.5254424778761062;True;3;True;;;;
1719;50209;OP22;EIM000+2520;20241106.023;13.0;1.0;True;True;0.5251494899753781;True;3;True;;;;
3037;50209;OP22;EIM004+2520;20241106.011;7.0;1.0;True;True;0.5251004016064257;True;3;True;0.0;;11.91;
1736;50209;OP22;EIM000+2520;20241106.025;17.0;1.0;True;True;0.5239531493490173;True;3;True;;;;
1547;50209;OP22;EIM000+2520;20241106.017;1.0;1.0;True;True;0.5238430583501006;True;3;True;;;;
2983;50209;OP22;EIM000+2670;20241205.069;5.5;0.7192982456140351;True;True;0.5233687176133219;True;3;True;;;;
3341;50209;OP22;FMM002+2620;20241204.075;3.5;0.5619047619047619;True;True;0.5227444081427495;True;3;True;;;;
2154;50209;OP22;EIM000+2520;20241105.060;10.82;1.0;True;True;0.5227318548387097;True;3;True;;;;
1721;50209;OP22;EIM000+2520;20241106.023;17.0;1.0;True;True;0.5215380748931893;True;3;True;;;;
1726;50209;OP22;EIM000+2520;20241106.023;27.0;1.0;True;True;0.5214526432272019;True;3;True;1.9799e+20;5.816e+19;50.66;
1594;50209;OP22;EIM000+2520;20241106.021;17.0;1.0;True;True;0.5213477495599699;True;3;True;;;;
1587;50209;OP22;EIM000+2520;20241106.021;3.0;1.0;True;True;0.5212846157712218;True;3;True;;;;
6627;50209;OP23;KJM008+2520;20250402.013;4.0;0.6082474226804123;True;True;0.5204666599617822;True;3;True;;;;
251;50209;OP22;EBM002+2520;20241106.035;7.0;1.0;True;True;0.5190026141162276;True;3;True;;;;
272;50209;OP22;ECM003+2520;20241106.038;9.0;1.0;True;True;0.5189287152637938;True;3;True;;;;
1735;50209;OP22;EIM000+2520;20241106.025;15.0;1.0;True;True;0.5188555913113435;True;3;True;;;;
1764;50209;OP22;EIM000+2520;20241106.024;13.0;1.0;True;True;0.5188113825232938;True;3;True;;;;
1741;50209;OP22;EIM000+2520;20241106.025;27.0;1.0;True;True;0.5187848916159533;True;3;True;;;;
1606;50209;OP22;EIM000+2520;20241106.019;11.0;1.0;True;True;0.5187830022630123;True;3;True;;;;
1716;50209;OP22;EIM000+2520;20241106.023;7.0;1.0;True;True;0.5186805450797003;True;3;True;;;;
6743;50209;OP23;KJM008+2520;20250402.020;16.0;0.5904761904761905;True;True;0.5180304782980436;True;3;True;;;;
6628;50209;OP23;KJM008+2520;20250402.013;7.0;0.5841584158415841;True;True;0.5179783756600452;True;3;True;;;;
1592;50209;OP22;EIM000+2520;20241106.021;13.0;1.0;True;True;0.5163967407705462;True;3;True;;;;
331;50209;OP22;EHM001+2520;20241106.029;27.0;1.0;True;True;0.5163658303584896;True;3;True;1e+21;8.271e+19;13.29;10.82
2973;50209;OP22;EIM000+2670;20241205.067;9.5;0.54;True;True;0.5160072485653882;True;3;True;;;;
1639;50209;OP22;EIM000+2520;20241106.027;25.0;1.0;True;True;0.513830215248441;True;3;True;;;;
2322;50209;OP22;EIM000+2520;20241105.064;11.8;1.0;True;True;0.5137813097273916;True;3;True;;;;
1740;50209;OP22;EIM000+2520;20241106.025;25.0;1.0;True;True;0.5137527027706542;True;3;True;;;;
6623;50209;OP23;KJM008+2520;20250402.016;16.0;0.5794392523364486;True;True;0.5129494593915012;True;3;True;;;;
2276;50209;OP22;EIM000+2520;20241105.028;2.0;0.5925925925925926;True;True;0.5129236648898723;True;3;True;2.6483e+20;8.66e+18;200.0;12.68
296;50209;OP22;ECM003+2520;20241106.037;17.0;1.0;True;True;0.5125822492340147;True;3;True;;;;
289;50209;OP22;ECM003+2520;20241106.037;3.0;0.9937759336099585;True;True;0.5114465408805031;True;3;True;;;;
323;50209;OP22;EHM001+2520;20241106.029;11.0;1.0;True;True;0.5114396339317142;True;3;True;1e+21;1.01e+19;13.34;2.46
1590;50209;OP22;EIM000+2520;20241106.021;9.0;1.0;True;True;0.5113144926078649;True;3;True;;;;
1568;50209;OP22;EIM000+2520;20241106.018;7.0;1.0;True;True;0.5112865114876075;True;3;True;;;;
7215;50209;OP23;KTM000+2590;20250424.018;7.0;0.5652173913043478;True;True;0.5106918238993711;True;3;True;;;;
6640;50209;OP23;KJM008+2520;20250402.019;1.0;0.6181818181818182;True;True;0.510306686777275;True;3;True;;;;
7126;50209;OP23;KTM000+2520;20250424.013;9.0;0.6194029850746269;True;True;0.5099733708486158;True;3;True;;;;
317;50209;OP22;EHM001+2520;20241106.006;11.0;1.0;True;True;0.5088751445668024;True;3;True;;;;
313;50209;OP22;EHM001+2520;20241106.006;3.0;1.0;True;True;0.5088742520991503;True;3;True;;;;
1720;50209;OP22;EIM000+2520;20241106.023;15.0;1.0;True;True;0.508869792451882;True;3;True;;;;
1570;50209;OP22;EIM000+2520;20241106.018;11.0;1.0;True;True;0.508825748051295;True;3;True;;;;
259;50209;OP22;ECM000+2520;20241106.032;3.0;0.9929988331388565;True;True;0.5088248604616081;True;3;True;;;;
1747;50209;OP22;EIM000+2520;20241106.022;9.0;1.0;True;True;0.5087489943684634;True;3;True;;;;
1738;50209;OP22;EIM000+2520;20241106.025;21.0;1.0;True;True;0.5087260473771563;True;3;True;;;;
7220;50209;OP23;KTM000+2590;20250424.019;9.0;0.5763888888888888;True;True;0.507486684755301;True;3;True;;;;
1725;50209;OP22;EIM000+2520;20241106.023;25.0;1.0;True;True;0.5062616305386511;True;3;True;;;;
1588;50209;OP22;EIM000+2520;20241106.021;5.0;1.0;True;True;0.5061101332662811;True;3;True;;;;
2974;50209;OP22;EIM000+2670;20241205.068;1.5;0.65;True;True;0.5054806918744972;True;3;True;;;;
2517;50209;OP22;EIM000+2520;20241210.024;17.2;0.5825242718446602;True;True;0.505304439640002;True;3;True;;;;
6436;50209;OP23;FMM002+1800;20250423.014;2.0;0.5816326530612245;True;True;0.505304439640002;True;3;True;;;;
271;50209;OP22;ECM003+2520;20241106.038;7.0;1.0;True;True;0.5049997487563439;True;3;True;;;;
3398;50209;OP22;FNM001+2520;20241205.045;7.5;0.8430034129692833;True;True;0.504669143488302;True;3;True;;;;
1589;50209;OP22;EIM000+2520;20241106.021;7.0;1.0;True;True;0.5038732394366198;True;3;True;;;;
1591;50209;OP22;EIM000+2520;20241106.021;11.0;1.0;True;True;0.5037983599134678;True;3;True;;;;
1724;50209;OP22;EIM000+2520;20241106.023;23.0;1.0;True;True;0.5036720321931589;True;3;True;1e+21;6.612999999999999e+19;16.0;
6441;50209;OP23;FMM002+1800;20250423.015;6.0;0.5684931506849316;True;True;0.5034739703957305;True;3;True;;;;
3349;50209;OP22;FMM002+2620;20241204.077;3.5;0.5909090909090909;True;True;0.5030940282738844;True;3;True;;;;
1722;50209;OP22;EIM000+2520;20241106.023;19.0;1.0;True;True;0.5013073209975865;True;3;True;;;;
1732;50209;OP22;EIM000+2520;20241106.025;9.0;1.0;True;True;0.5012572922953128;True;3;True;;;;
2254;50209;OP22;EIM000+2520;20241105.027;14.7;0.5574712643678161;True;True;0.5007297066076192;True;3;True;2.0078e+20;1.4e+18;200.0;4.54
6625;50209;OP23;KJM008+2520;20250402.016;20.0;0.6;True;True;0.5004275008801489;True;3;True;;;;
3369;50209;OP22;FMM002+2620;20241204.081;14.5;0.5467625899280576;True;True;0.4997237707799709;True;3;True;;;;
322;50209;OP22;EHM001+2520;20241106.029;9.0;1.0;True;True;0.49876841099884384;True;3;True;1e+21;6.976000000000001e+19;13.03;4.04
1739;50209;OP22;EIM000+2520;20241106.025;23.0;1.0;True;True;0.4987172392977514;True;3;True;;;;
1593;50209;OP22;EIM000+2520;20241106.021;15.0;0.998849252013809;True;True;0.49869254752086895;True;3;True;;;;
6641;50209;OP23;KJM008+2520;20250402.019;4.0;0.58;True;True;0.49803803199517055;True;3;True;;;;
1545;50209;OP22;EIM000+2520;20241106.013;7.0;1.0;True;True;0.4974647321652693;True;3;True;;;;
4964;50209;OP23;EIM000+2520;20250408.043;9.0;0.5742574257425742;True;True;0.49549776145681373;True;3;True;2.2197e+20;2.9e+18;200.0;7.31
6632;50209;OP23;KJM008+2520;20250402.013;18.0;0.5742574257425742;True;True;0.4952237305178482;True;3;True;;;;
3354;50209;OP22;FMM002+2620;20241204.078;7.5;0.6086956521739131;True;True;0.4951988336433563;True;3;True;;;;
2959;50209;OP22;EIM000+2670;20241205.063;1.5;1.0;True;True;0.495;True;3;True;;;;
312;50209;OP22;EHM001+2520;20241106.006;1.0;1.0;True;True;0.49386688115825456;True;3;True;;;;
1595;50209;OP22;EIM000+2520;20241106.021;19.0;1.0;True;True;0.4937682179113479;True;3;True;;;;
1742;50209;OP22;EIM000+2520;20241106.025;29.0;1.0;True;True;0.4937377395503244;True;3;True;;;;
2980;50209;OP22;EIM000+2670;20241205.066;9.5;0.5963302752293578;True;True;0.4930583501006036;True;3;True;;;;
314;50209;OP22;EHM001+2520;20241106.006;5.0;1.0;True;True;0.49125012571658455;True;3;True;;;;
2979;50209;OP22;EIM000+2670;20241205.066;5.5;0.6952380952380952;True;True;0.4904702036711089;True;3;True;;;;
1723;50209;OP22;EIM000+2520;20241106.023;21.0;1.0;True;True;0.4885860820595334;True;3;True;;;;
7212;50209;OP23;KTM000+2590;20250424.021;5.0;0.6506849315068494;True;True;0.48822226696194887;True;3;True;;;;
4965;50209;OP23;EIM000+2520;20250408.043;11.0;0.6585365853658537;True;True;0.4880994313893222;True;3;True;2.1941e+20;2.13e+18;200.0;5.49
1737;50209;OP22;EIM000+2520;20241106.025;19.0;1.0;True;True;0.4861439420610572;True;3;True;;;;
321;50209;OP22;EHM001+2520;20241106.029;7.0;1.0;True;True;0.48612507540719885;True;3;True;1e+21;7.837e+19;13.57;3.4
1608;50209;OP22;EIM000+2520;20241106.019;15.0;1.0;True;True;0.48611670020120723;True;3;True;;;;
6559;50209;OP23;KJM008+2520;20250402.015;13.0;0.5131578947368421;True;True;0.48577900830606596;True;3;True;;;;
6739;50209;OP23;KJM008+2520;20250402.020;4.0;0.5319148936170213;True;True;0.4854368932038835;True;3;True;;;;
4962;50209;OP23;EIM000+2520;20250408.043;5.0;0.5533980582524272;True;True;0.48531777956556715;True;3;True;2.0281e+20;2.06e+18;200.0;5.95
6774;50209;OP23;KJM008+2520;20250402.018;13.0;0.5392156862745098;True;True;0.4853148259907463;True;3;True;;;;
6775;50209;OP23;KJM008+2520;20250402.018;16.0;0.5961538461538461;True;True;0.4827274098657414;True;3;True;;;;
264;50209;OP22;ECM002+2520;20241106.031;3.0;0.9817559863169898;True;True;0.4812132186509733;True;3;True;;;;
7224;50209;OP23;KTM000+2590;20250424.017;9.0;0.49019607843137253;True;True;0.4807934350299552;True;3;True;;;;
1727;50209;OP22;EIM000+2520;20241106.023;29.0;1.0;True;True;0.47859980888195947;True;3;True;;;;
2925;50209;OP22;EIM000+2614;20241205.060;20.0;0.5151515151515151;True;True;0.4778191328840157;True;3;True;;;;
320;50209;OP22;EHM001+2520;20241106.029;5.0;1.0;True;True;0.4762575452716298;True;3;True;1e+21;8.935099999999999e+20;28.97;64.63
3352;50209;OP22;FMM002+2620;20241204.077;14.5;0.5369127516778524;True;True;0.47461202350459547;True;3;True;;;;
258;50209;OP22;ECM000+2520;20241106.032;1.0;0.9930232558139535;True;True;0.47385095041737907;True;3;True;;;;
280;50209;OP22;ECM003+2520;20241106.033;5.0;0.9850230414746544;True;True;0.47372126942614295;True;3;True;;;;
1558;50209;OP22;EIM000+2520;20241106.015;11.0;1.0;True;True;0.47356252513067953;True;3;True;;;;
3406;50209;OP22;FNM001+2520;20241205.046;7.5;0.8122605363984674;True;True;0.4658913557871419;True;3;True;;;;
3193;50209;OP22;FMM002+2520;20241205.008;7.5;0.5686274509803921;True;True;0.46533856524801287;True;3;True;;;;
2923;50209;OP22;EIM000+2614;20241205.060;9.5;0.53;True;True;0.4624974864267042;True;3;True;;;;
2985;50209;OP22;EIM000+2670;20241205.069;13.54;0.6822429906542056;True;True;0.46041645709687157;True;3;True;;;;
6772;50209;OP23;KJM008+2520;20250402.018;7.0;0.5752212389380531;True;True;0.46023841859061415;True;3;True;;;;
3348;50209;OP22;FMM002+2620;20241204.074;14.5;0.5523809523809524;True;True;0.4600532957916436;True;3;True;;;;
3402;50209;OP22;FNM001+2520;20241205.047;7.5;0.7804054054054054;True;True;0.45974991211771205;True;3;True;;;;
3366;50209;OP22;FMM002+2620;20241204.081;3.5;0.5514018691588785;True;True;0.45733239521559954;True;3;True;;;;
2334;50209;OP22;EIM000+2520;20241105.065;11.8;1.0;True;True;0.45592078809811015;True;3;True;1e+21;;15.32;
2976;50209;OP22;EIM000+2670;20241205.068;9.5;0.5333333333333333;True;True;0.45248868778280543;True;3;True;;;;
7218;50209;OP23;KTM000+2590;20250424.020;9.0;0.60431654676259;True;True;0.45214770158251694;True;3;True;;;;
4054;50209;OP23;DAM005+1800;20250408.013;2.8;0.5492957746478874;True;True;0.44815952464877384;True;3;True;;;;
319;50209;OP22;EHM001+2520;20241106.029;3.0;1.0;True;True;0.44603086823186366;True;3;True;9.0652e+20;1.3738e+20;14.14;5.06
6644;50209;OP23;KJM008+2520;20250402.019;13.0;0.5428571428571428;True;True;0.44496958117552415;True;3;True;;;;
2958;50209;OP22;EIM000+2670;20241205.062;5.5;0.475;True;True;0.4447906719605971;True;3;True;;;;
2966;50209;OP22;EIM000+2670;20241205.064;13.54;0.46308724832214765;True;True;0.4446342443729904;True;3;True;;;;
263;50209;OP22;ECM002+2520;20241106.031;1.0;0.9898074745186863;True;True;0.4434664520671965;True;3;True;;;;
7217;50209;OP23;KTM000+2590;20250424.020;7.0;0.5968992248062015;True;True;0.442188834731923;True;3;True;;;;
6647;50209;OP23;KJM008+2520;20250402.019;20.0;0.4854368932038835;True;True;0.4399637972646822;True;3;True;;;;
1796;50209;OP22;EIM000+2520;20241128.064;7.0;1.0;True;True;0.43826043237807943;True;3;True;;;;
7124;50209;OP23;KTM000+2520;20250424.006;1.0;0.5714285714285714;True;True;0.4372298723489798;True;3;True;;;;
318;50209;OP22;EHM001+2520;20241106.029;1.0;1.0;True;True;0.4359064621574051;True;3;True;4.3966e+20;1.6301300000000002e+21;62.52;685.75
6645;50209;OP23;KJM008+2520;20250402.019;16.0;0.5454545454545454;True;True;0.43504501332796863;True;3;True;;;;
2967;50209;OP22;EIM000+2670;20241205.065;1.5;0.5327102803738317;True;True;0.43500779403630513;True;3;True;;;;
2924;50209;OP22;EIM000+2614;20241205.060;13.5;0.5445544554455446;True;True;0.43489845163884977;True;3;True;;;;
3194;50209;OP22;FMM002+2520;20241205.008;11.5;0.5384615384615384;True;True;0.4325153374233129;True;3;True;;;;
3351;50209;OP22;FMM002+2620;20241204.077;11.5;0.4966887417218543;True;True;0.43198714084790035;True;3;True;;;;
2971;50209;OP22;EIM000+2670;20241205.067;1.5;0.6106194690265486;True;True;0.4278093704393337;True;3;True;;;;
7136;50209;OP23;KTM000+2520;20250424.011;15.0;0.5338345864661654;True;True;0.42735042735042733;True;3;True;;;;
7137;50209;OP23;KTM000+2520;20250424.011;17.0;0.46923076923076923;True;True;0.4250716836863021;True;3;True;;;;
6738;50209;OP23;KJM008+2520;20250402.020;1.0;0.49019607843137253;True;True;0.42238648363252373;True;3;True;;;;
6773;50209;OP23;KJM008+2520;20250402.018;10.0;0.4752475247524752;True;True;0.41742104204385433;True;3;True;;;;
3342;50209;OP22;FMM002+2620;20241204.075;7.5;0.4857142857142857;True;True;0.41737906064568037;True;3;True;;;;
6558;50209;OP23;KJM008+2520;20250402.015;10.0;0.5528455284552846;True;True;0.41731610437930516;True;3;True;;;;
6633;50209;OP23;KJM008+2520;20250402.013;20.0;0.5327102803738317;True;True;0.41476044442210047;True;3;True;;;;
426;50209;OP22;EIM000+2420;20241128.021;2.6;0.44696969696969696;True;True;0.4124955983701393;True;3;True;;;;
7140;50209;OP23;KTM000+2520;20250424.012;9.0;0.48623853211009177;True;True;0.40940372733209424;True;3;True;;;;
6626;50209;OP23;KJM008+2520;20250402.013;1.0;0.425531914893617;True;True;0.4075471698113208;True;3;True;;;;
6620;50209;OP23;KJM008+2520;20250402.016;7.0;0.5566037735849056;True;True;0.40740368172216074;True;3;True;;;;
7141;50209;OP23;KTM000+2520;20250424.012;11.0;0.4496124031007752;True;True;0.4073422177520744;True;3;True;;;;
6770;50209;OP23;KJM008+2520;20250402.018;1.0;0.46464646464646464;True;True;0.4048481190907262;True;3;True;;;;
4961;50209;OP23;EIM000+2520;20250408.043;3.0;0.4742268041237113;True;True;0.4024954719259408;True;3;True;1.476e+20;9.9e+17;200.0;4.09
7216;50209;OP23;KTM000+2590;20250424.018;9.0;0.38461538461538464;True;True;0.3976443348265969;True;3;True;;;;
7129;50209;OP23;KTM000+2520;20250424.013;15.0;0.49624060150375937;True;True;0.39749459173919605;True;3;True;;;;
7154;50209;OP23;KTM000+2590;20250424.015;7.0;0.5307692307692308;True;True;0.3969250866703512;True;3;True;;;;
7152;50209;OP23;KTM000+2590;20250424.014;7.0;0.3469387755102041;True;True;0.3925713422920127;True;3;True;;;;
7125;50209;OP23;KTM000+2520;20250424.013;7.0;0.5114503816793893;True;True;0.39194010351238634;True;3;True;;;;
7135;50209;OP23;KTM000+2520;20250424.011;13.0;0.424;True;True;0.39187220575676895;True;3;True;;;;
6771;50209;OP23;KJM008+2520;20250402.018;4.0;0.4732142857142857;True;True;0.389937106918239;True;3;True;;;;
3344;50209;OP22;FMM002+2620;20241204.075;14.5;0.5;True;True;0.38968222043443285;True;3;True;;;;
6642;50209;OP23;KJM008+2520;20250402.019;7.0;0.47572815533980584;True;True;0.3872265526778979;True;3;True;;;;
6777;50209;OP23;KJM008+2520;20250402.018;20.0;0.5188679245283019;True;True;0.3871486751470662;True;3;True;;;;
3355;50209;OP22;FMM002+2620;20241204.078;11.5;0.4491525423728814;True;True;0.3871486751470662;True;3;True;;;;
3346;50209;OP22;FMM002+2620;20241204.074;7.5;0.504424778761062;True;True;0.38710974812729376;True;3;True;;;;
7127;50209;OP23;KTM000+2520;20250424.013;11.0;0.47706422018348627;True;True;0.3867403314917127;True;3;True;;;;
2253;50209;OP22;EIM000+2520;20241105.027;11.6;0.5446428571428571;True;True;0.3847894975101856;True;3;True;1.4425e+20;8.8e+17;200.0;4.39
2279;50209;OP22;EIM000+2520;20241105.028;11.6;0.5047619047619047;True;True;0.3846927486674042;True;3;True;1.6077e+20;2.31e+18;200.0;6.42
6745;50209;OP23;KJM008+2520;20250402.020;20.0;0.5086206896551724;True;True;0.38457671425698775;True;3;True;;;;
3015;50209;OP22;EIM000+2720;20241205.057;5.5;0.7628458498023716;True;True;0.38370041832568924;True;3;True;;;;
2977;50209;OP22;EIM000+2670;20241205.068;13.54;0.4897959183673469;True;True;0.3823129936113487;True;3;True;;;;
2982;50209;OP22;EIM000+2670;20241205.069;1.5;0.4811320754716981;True;True;0.3821636838930223;True;3;True;;;;
2922;50209;OP22;EIM000+2614;20241205.060;5.5;0.48148148148148145;True;True;0.37996980372420736;True;3;True;;;;
2927;50209;OP22;EIM000+2614;20241205.060;30.0;0.5225225225225225;True;True;0.3797837566004526;True;3;True;;;;
6621;50209;OP23;KJM008+2520;20250402.016;10.0;0.4631578947368421;True;True;0.37968317827508175;True;3;True;;;;
7139;50209;OP23;KTM000+2520;20250424.012;7.0;0.5;True;True;0.37418382722250126;True;3;True;;;;
6557;50209;OP23;KJM008+2520;20250402.015;7.0;0.5175438596491229;True;True;0.3647982288417027;True;3;True;;;;
427;50209;OP22;EIM000+2420;20241128.021;5.6;0.3586206896551724;True;True;0.36191816628129087;True;3;True;;;;
4960;50209;OP23;EIM000+2520;20250408.043;1.0;0.4444444444444444;True;True;0.3596217684337592;True;3;True;1.3766e+20;1.67e+18;200.0;7.12
7214;50209;OP23;KTM000+2590;20250424.021;9.0;0.43859649122807015;True;True;0.35945511209409875;True;3;True;;;;
7128;50209;OP23;KTM000+2520;20250424.013;13.0;0.3870967741935484;True;True;0.35441065594370447;True;3;True;;;;
3006;50209;OP22;EIM000+2670;20241205.061;5.5;0.4195804195804196;True;True;0.3518825717589102;True;3;True;;;;
7153;50209;OP23;KTM000+2590;20250424.014;9.0;0.46153846153846156;True;True;0.3494921049984914;True;3;True;;;;
7219;50209;OP23;KTM000+2590;20250424.019;7.0;0.3013698630136986;True;True;0.3492286819757801;True;3;True;;;;
2975;50209;OP22;EIM000+2670;20241205.068;5.5;0.45;True;True;0.34707834657548026;True;3;True;;;;
3364;50209;OP22;FMM002+2620;20241204.076;3.5;0.4953271028037383;True;True;0.3444807643952728;True;3;True;;;;
447;50209;OP22;EIM000+2420;20241128.031;10.6;1.0;True;True;0.34252503396568207;True;3;True;;;;
7130;50209;OP23;KTM000+2520;20250424.013;17.0;0.3925925925925926;True;True;0.33987915407854985;True;3;True;;;;
440;50209;OP22;EIM000+2420;20241128.023;2.6;0.39603960396039606;True;True;0.3368521590509224;True;3;True;;;;
3199;50209;OP22;FMM002+2520;20241205.007;14.5;0.45714285714285713;True;True;0.336717258015881;True;3;True;;;;
3311;50209;OP22;FMM002+2620;20241126.065;6.0;0.967391304347826;True;True;0.33489237577952125;True;3;True;;;;
453;50209;OP22;EIM000+2420;20241128.052;5.0;1.0;True;True;0.3323449592923912;True;3;True;;;;
458;50209;OP22;EIM000+2450;20241128.052;5.0;1.0;True;True;0.3323449592923912;True;3;True;;;;
452;50209;OP22;EIM000+2420;20241128.052;3.0;1.0;True;True;0.3299477071600965;True;3;True;;;;
457;50209;OP22;EIM000+2450;20241128.052;3.0;1.0;True;True;0.3299477071600965;True;3;True;;;;
2981;50209;OP22;EIM000+2670;20241205.066;13.54;0.3698630136986301;True;True;0.3293277691186083;True;3;True;;;;
470;50209;OP22;EIM000+2450;20241128.049;8.6;1.0;True;True;0.32753419147224455;True;3;True;;;;
1773;50209;OP22;EIM000+2520;20241128.049;8.6;1.0;True;True;0.32753419147224455;True;3;True;;;;
7211;50209;OP23;KTM000+2590;20250424.021;3.0;0.4642857142857143;True;True;0.3272425249169435;True;3;True;;;;
3198;50209;OP22;FMM002+2520;20241205.007;11.5;0.5258620689655172;True;True;0.3267665091969042;True;3;True;;;;
7144;50209;OP23;KTM000+2520;20250424.012;17.0;0.36538461538461536;True;True;0.32460996477101156;True;3;True;;;;
454;50209;OP22;EIM000+2420;20241128.052;7.0;1.0;True;True;0.32224009652121455;True;3;True;;;;
459;50209;OP22;EIM000+2450;20241128.052;7.0;1.0;True;True;0.32224009652121455;True;3;True;;;;
2970;50209;OP22;EIM000+2670;20241205.065;13.54;0.41509433962264153;True;True;0.31435469268685245;True;3;True;;;;
2926;50209;OP22;EIM000+2614;20241205.060;25.0;0.4722222222222222;True;True;0.31419666197466317;True;3;True;;;;
7155;50209;OP23;KTM000+2590;20250424.015;9.0;0.4112903225806452;True;True;0.3119182975298083;True;3;True;;;;
6740;50209;OP23;KJM008+2520;20250402.020;7.0;0.4326923076923077;True;True;0.31185554046577135;True;3;True;;;;
7221;50209;OP23;KTM000+2590;20250424.016;7.0;0.3237410071942446;True;True;0.30389793048020897;True;3;True;;;;
7223;50209;OP23;KTM000+2590;20250424.017;7.0;0.3225806451612903;True;True;0.28694382927320317;True;3;True;;;;
455;50209;OP22;EIM000+2420;20241128.052;9.0;1.0;True;True;0.28454998239170903;True;3;True;;;;
460;50209;OP22;EIM000+2450;20241128.052;9.0;1.0;True;True;0.28454998239170903;True;3;True;;;;
437;50209;OP22;EIM000+2420;20241128.043;5.6;1.0;True;True;0.27935629871762635;True;3;True;;;;
481;50209;OP22;EIM000+2450;20241128.043;5.6;1.0;True;True;0.27935629871762635;True;3;True;;;;
2968;50209;OP22;EIM000+2670;20241205.065;5.5;0.3867924528301887;True;True;0.2791890940188138;True;3;True;;;;
6742;50209;OP23;KJM008+2520;20250402.020;13.0;0.3404255319148936;True;True;0.273924406915963;True;3;True;;;;
3365;50209;OP22;FMM002+2620;20241204.076;7.5;0.25;True;True;0.2716434428291162;True;3;True;;;;
3195;50209;OP22;FMM002+2520;20241205.008;14.5;0.41509433962264153;True;True;0.26896205076652424;True;3;True;;;;
4963;50209;OP23;EIM000+2520;20250408.043;7.0;0.3465346534653465;True;True;0.2667807185267183;True;3;True;9.975e+19;3.49e+18;200.0;12.79
3347;50209;OP22;FMM002+2620;20241204.074;11.5;0.3473684210526316;True;True;0.26674376508447306;True;3;True;;;;
2984;50209;OP22;EIM000+2670;20241205.069;9.5;0.4742268041237113;True;True;0.2642116913170339;True;3;True;;;;
7213;50209;OP23;KTM000+2590;20250424.021;7.0;0.39814814814814814;True;True;0.2465546725681521;True;3;True;;;;
421;50209;OP22;EIM000+2420;20241128.046;10.6;0.9913793103448276;True;True;0.243808088419995;True;3;True;;;;
475;50209;OP22;EIM000+2450;20241128.046;10.6;0.9913793103448276;True;True;0.243808088419995;True;3;True;;;;
3068;50209;OP22;EJM013+2620;20241112.063;3.82;0.8589743589743589;True;True;0.2341399607586658;True;3;True;5.063e+19;3.2e+17;6.12;0.08
7132;50209;OP23;KTM000+2520;20250424.011;7.0;0.34959349593495936;True;True;0.23116739534649983;True;3;True;;;;
3069;50209;OP22;EJM013+2620;20241112.063;6.82;0.7184466019417476;True;True;0.22910902047592696;True;3;True;2.381e+19;1.63e+18;7.53;1.13
463;50209;OP22;EIM000+2450;20241128.048;5.6;1.0;True;True;0.2290901775386008;True;3;True;;;;
1770;50209;OP22;EIM000+2520;20241128.048;5.6;1.0;True;True;0.2290901775386008;True;3;True;;;;
7138;50209;OP23;KTM000+2520;20250424.011;19.0;0.32142857142857145;True;True;0.22668680765357502;True;3;True;;;;
2916;50209;OP22;EIM000+2614;20241203.080;7.0;0.6666666666666666;True;True;0.22658686248868323;True;3;True;3.631e+19;2.2e+17;7.62;0.1
3080;50209;OP22;EJM013+2620;20241112.065;6.82;0.71900826446281;True;True;0.22653656573785333;True;3;True;2.259e+19;1.88e+18;7.74;1.38
425;50209;OP22;EIM000+2420;20241128.047;10.6;1.0;True;True;0.22612232600180776;True;3;True;;;;
479;50209;OP22;EIM000+2450;20241128.047;10.6;1.0;True;True;0.22612232600180776;True;3;True;;;;
1806;50209;OP22;EIM000+2520;20241128.057;3.0;1.0;True;True;0.22413273001508296;True;3;True;;;;
3067;50209;OP22;EJM013+2620;20241112.063;0.8199999999999998;0.8302752293577982;True;True;0.22154062751407885;True;3;True;4.677e+19;2.7000000000000003e+17;7.22;0.09
439;50209;OP22;EIM000+2420;20241128.043;10.6;1.0;True;True;0.21659542368619564;True;3;True;;;;
483;50209;OP22;EIM000+2450;20241128.043;10.6;1.0;True;True;0.21659542368619564;True;3;True;;;;
3070;50209;OP22;EJM013+2620;20241112.063;8.82;0.7130434782608696;True;True;0.21651403844218578;True;3;True;2.366e+19;1.33e+18;8.23;1.05
3312;50209;OP22;FMM002+2620;20241126.065;9.0;0.8651685393258427;True;True;0.21407020014080258;True;3;True;;;;
