;LP;campaign;configuration;dischargeID;plunge;V_limit_failure;V_limit_change;R_limit_failure;ne;std_ne;Te;std_Te
74;50209;OP22;AIM000+2520;20241211.026;5.0;0.5370370370370371;True;0.11838398068021735;1.158e+19;1.2e+17;10.14;0.22
75;50209;OP22;AIM000+2520;20241211.026;9.0;0.5904761904761905;True;0.1208586798049369;1.159e+19;5e+16;10.02;0.09
76;50209;OP22;AIM000+2520;20241211.023;1.0;0.08695652173913043;True;0.1258990996428751;7.17e+18;2e+16;10.96;0.06
77;50209;OP22;AIM000+2520;20241211.023;5.0;0.20652173913043478;True;0.1259050683829445;7e+18;4e+16;11.92;0.14
78;50209;OP22;AIM000+2520;20241211.023;9.0;0.35789473684210527;True;0.12346610339971836;8.050000000000001e+18;3e+16;10.58;0.07
79;50209;OP22;AIM000+2520;20241211.023;13.0;0.18085106382978725;True;0.12334691004173581;7.67e+18;3e+16;10.5;0.08
80;50209;OP22;AIM000+2520;20241211.023;17.0;0.22916666666666666;True;0.13100326879557456;6.78e+18;5e+16;12.78;0.2
81;50209;OP22;AIM000+2520;20241211.023;21.0;0.41304347826086957;True;0.12339719414693015;8.27e+18;3e+16;10.68;0.07
82;50209;OP22;AIM000+2520;20241211.023;25.0;0.4174757281553398;True;0.12841406367888938;8.220000000000001e+18;4e+16;10.86;0.1
83;50209;OP22;AIM000+2520;20241211.023;29.0;0.504950495049505;True;0.1284694288012872;9.19e+18;3e+16;10.48;0.07
84;50209;OP22;AIM000+2520;20241211.023;33.0;0.0;False;0.0;1e+16;0.0;1.0;0.58
85;50209;OP22;AIM000+2520;20241211.029;1.0;0.1588785046728972;True;0.08811547553186139;7.38e+18;2e+16;12.17;0.07
86;50209;OP22;AIM000+2520;20241211.029;5.0;0.011235955056179775;True;0.0251407884151247;4.04e+18;2e+16;10.89;0.08
87;50209;OP22;AIM000+2520;20241211.029;9.0;0.1590909090909091;True;0.11817633457323816;6.08e+18;3e+16;11.53;0.11
88;50209;OP22;AIM000+2520;20241211.031;1.0;0.09803921568627451;True;0.09315426789396912;6.35e+18;2e+16;11.87;0.05
89;50209;OP22;AIM000+2520;20241211.031;5.0;0.011627906976744186;True;0.012573555298496204;3.35e+18;2e+16;11.56;0.09
90;50209;OP22;AIM000+2520;20241211.031;9.0;0.011363636363636364;True;0.02764930625377036;3.51e+18;2e+16;11.66;0.08
91;50209;OP22;AIM000+2520;20241211.033;1.0;0.12121212121212122;True;0.08803418803418804;6.24e+18;2e+16;11.34;0.05
92;50209;OP22;AIM000+2520;20241211.033;5.0;0.07291666666666667;True;0.030156815440289506;4.3200000000000005e+18;2e+16;11.84;0.07
93;50209;OP22;AIM000+2520;20241211.033;9.0;0.03225806451612903;True;0.02513826043237808;4.24e+18;2e+16;11.23;0.07
94;50209;OP22;AIM000+2520;20241211.033;13.0;0.045454545454545456;True;0.025144581342720643;3.66e+18;2e+16;11.21;0.08
95;50209;OP22;AIM000+2520;20241211.034;1.0;0.0;False;0.0;;;;
96;50209;OP22;AIM000+2520;20241211.034;3.0;0.0;False;0.0;;;;
97;50209;OP22;AIM000+2520;20241211.035;1.0;0.0;False;0.007535037926357562;1.54e+18;1e+16;11.98;0.2
98;50209;OP22;AIM000+2520;20241211.035;3.0;0.04395604395604396;True;0.06035610099587567;4.84e+18;1e+16;12.1;0.06
99;50209;OP22;AIM000+2520;20241211.035;5.0;0.023255813953488372;True;0.005028916268544128;2.97e+18;1e+16;12.22;0.07
100;50209;OP22;AIM000+2520;20241211.030;1.0;0.18018018018018017;True;0.11836611499572414;9.41e+18;3e+16;11.43;0.06
101;50209;OP22;AIM000+2520;20241211.030;5.0;0.054945054945054944;True;0.012578616352201259;3.77e+18;2e+16;11.56;0.09
102;50209;OP22;AIM000+2520;20241211.030;9.0;0.14285714285714285;True;0.10823860778593702;7.43e+18;3e+16;10.27;0.07
103;50209;OP22;AIM000+2520;20241211.032;1.0;0.1;True;0.060346995222529544;5.64e+18;2e+16;12.78;0.1
104;50209;OP22;AIM000+2520;20241211.032;5.0;0.0;True;0.017595013070581138;3.44e+18;2e+16;11.36;0.12
105;50209;OP22;AIM000+2520;20241211.032;9.0;0.0;False;0.08550447641082386;3.07e+18;3e+16;11.57;0.23
106;50209;OP22;AIM000+2520;20241211.036;1.0;0.02197802197802198;True;0.025147110596992407;4.34e+18;1e+16;12.25;0.07
107;50209;OP22;AIM000+2520;20241211.036;5.0;0.011904761904761904;True;0.037709286540298655;4.01e+18;2e+16;11.8;0.08
108;50209;OP22;AIM000+2520;20241211.036;9.0;0.0;False;0.07797496355135489;3.66e+18;2e+16;11.13;0.08
109;50209;OP22;AIM000+2520;20241211.036;13.0;0.0;False;0.09822372062597494;4.12e+18;1e+16;11.1;0.05
110;50209;OP22;AIM000+2520;20241211.039;1.0;0.15625;True;0.1209028755278504;7.71e+18;2e+16;11.19;0.04
111;50209;OP22;AIM000+2520;20241211.039;4.5;0.16842105263157894;True;0.12592406336434497;6.73e+18;2e+16;11.3;0.05
112;50209;OP22;AIM000+2520;20241211.039;8.0;0.37623762376237624;True;0.1284758887715593;8.31e+18;3e+16;10.65;0.06
113;50209;OP22;AIM000+2520;20241211.038;1.0;0.20618556701030927;True;0.11841046277665997;7e+18;2e+16;11.54;0.05
114;50209;OP22;AIM000+2520;20241211.038;4.5;0.12903225806451613;True;0.12086917157084653;6.94e+18;3e+16;11.09;0.07
115;50209;OP22;AIM000+2520;20241211.038;8.0;0.5544554455445545;True;0.13100085457195998;9.210000000000001e+18;4e+16;10.97;0.09
116;50209;OP22;AIM000+2520;20241211.037;1.0;0.14893617021276595;True;0.12595496582227583;7.4e+18;2e+16;10.9;0.06
117;50209;OP22;AIM000+2520;20241211.037;4.5;0.23;True;0.1309685534591195;7.68e+18;2e+16;10.72;0.05
118;50209;OP22;AIM000+2520;20241211.037;8.0;0.5161290322580645;True;0.13098350764279967;9.43e+18;4e+16;10.92;0.1
119;50209;OP22;AIM000+2520;20241211.042;1.0;0.0;False;0.10303060762929085;2.99e+18;3e+16;11.86;0.22
120;50209;OP22;AIM000+2520;20241211.042;3.0;0.30612244897959184;True;0.133511012772805;7.97e+18;2e+16;11.25;0.05
121;50209;OP22;AIM000+2520;20241211.042;5.0;0.0989010989010989;True;0.10308759931610179;5.45e+18;2e+16;11.83;0.05
122;50209;OP22;AIM000+2520;20241211.041;1.0;0.25773195876288657;True;0.12095760197153348;6.69e+18;2e+16;11.59;0.06
123;50209;OP22;AIM000+2520;20241211.041;5.0;0.3548387096774194;True;0.12339654912218924;7.26e+18;5e+16;11.73;0.14
124;50209;OP22;AIM000+2520;20241211.041;9.0;0.42045454545454547;True;0.12344127111826227;7.44e+18;5e+16;11.73;0.16
125;50209;OP22;DBM000+2520;20241106.052;0.7;0.168141592920354;True;0.11078130502590934;7.09e+18;3e+16;24.76;0.26
