;LP;campaign;configuration;dischargeID;plunge;V_limit_failure;V_limit_failure_yn;V_limit_change;R_limit_failure;R_limit_failure_yn;numberOfFailureIndicators;Failed;ne;std_ne;Te;std_Te
2737;50209;OP22;EJM013+2620;20241112.065;10.82;0.5181818181818182;True;True;0.16111978248829364;True;3;True;8.77e+18;3.9e+17;7.1;0.63
5003;50209;OP23;EIM000-2520;20250313.016;2.9;0.1744186046511628;True;True;0.16111837473599516;True;3;True;6.25e+18;2e+16;19.24;0.07
2738;50209;OP22;EJM013+2620;20241112.064;0.8199999999999998;0.8157894736842105;True;True;0.16111502465532856;True;3;True;3.622e+19;2.2e+17;10.28;0.13
2789;50209;OP22;EKM004+2620;20241112.059;8.82;0.4731182795698925;True;True;0.16109239048433335;True;3;True;1.05e+19;5e+17;7.63;0.76
3500;50209;OP23;DBM000+2520;20250401.069;4.0;0.75;True;True;0.15870221327967807;True;3;True;2.766e+19;9e+16;23.7;0.17
5310;50209;OP23;EIM000-2620;20250325.107;1.4;0.31868131868131866;True;True;0.1586966359933625;True;3;True;;;;
3501;50209;OP23;DBM000+2520;20250401.069;6.0;0.8404255319148937;True;True;0.1586894156726559;True;3;True;3.641e+19;1.3e+17;21.37;0.17
2476;50209;OP22;EIM000+2614;20241112.069;3.82;0.4666666666666667;True;True;0.1586862488683231;True;3;True;7.98e+18;2.2e+17;8.45;0.52
412;50209;OP22;EIM000+2450;20241128.049;2.6;1.0;True;True;0.15866472273892715;True;3;True;;;;
1582;50209;OP22;EIM000+2520;20241128.049;2.6;1.0;True;True;0.15866472273892715;True;3;True;;;;
3499;50209;OP23;DBM000+2520;20250401.069;2.0;0.6708860759493671;True;True;0.15865674643072591;True;3;True;2.239e+19;7.000000000000001e+16;23.01;0.16
2592;50209;OP22;EIM000+2614;20241205.078;1.5;0.5630252100840336;True;True;0.15865191146881288;True;3;True;;;;
2480;50209;OP22;EIM000+2614;20241112.070;0.8199999999999998;0.5567010309278351;True;True;0.1586487709244458;True;3;True;;;;
2283;50209;OP22;EIM000+2614;20241119.075;2.0;0.5537190082644629;True;True;0.15864635188816814;True;3;True;;;;
2780;50209;OP22;EKM004+2620;20241112.060;2.82;0.591304347826087;True;True;0.1586279736458281;True;3;True;2.125e+19;2.2e+17;8.16;0.17
2518;50209;OP22;EIM000+2614;20241112.081;0.8199999999999998;0.6076923076923076;True;True;0.1585960677829738;True;3;True;2.078e+19;3.5e+17;8.29;0.29
2611;50209;OP22;EIM000+2614;20241205.081;9.5;0.42990654205607476;True;True;0.1585960677829738;True;3;True;;;;
2759;50209;OP22;EJM013+2620;20241010.020;10.8;0.7337662337662337;True;True;0.1585641747524006;True;3;True;3.065e+19;1.3e+17;10.81;0.1
2947;50209;OP22;FMM002+2620;20241126.061;6.0;0.7102272727272727;True;True;0.15624057125616012;True;3;True;;;;
2750;50209;OP22;EJM013+2620;20241010.019;2.8;0.5514018691588785;True;True;0.15621855504125579;True;3;True;1.6079999999999998e+19;6e+16;4.57;0.03
3549;50209;OP23;DBM000+2520;20250401.045;2.9;0.45806451612903226;True;True;0.15618712273641852;True;3;True;;;;
2494;50209;OP22;EIM000+2614;20241112.072;0.8199999999999998;0.5739130434782609;True;True;0.1561714113268283;True;3;True;1.411e+19;4.6e+17;9.68;0.74
2807;50209;OP22;EKM006+2620;20241112.056;8.82;0.49557522123893805;True;True;0.1561510230757629;True;3;True;1.139e+19;3.3e+17;7.4;0.44
2436;50209;OP22;EIM000+2614;20241212.075;5.0;0.5;True;True;0.15614785013829519;True;3;True;;;;
2760;50209;OP22;EJM013+2620;20241010.020;12.8;0.7181208053691275;True;True;0.15613214662845074;True;3;True;2.902e+19;1e+17;10.04;0.07
2512;50209;OP22;EIM000+2614;20241112.077;4.82;0.5;True;True;0.15613214662845074;True;3;True;8.24e+18;2.2e+17;8.57;0.52
2796;50209;OP22;EKM006+2620;20241112.054;10.5;0.3;True;True;0.15613214662845074;True;3;True;;;;
1627;50209;OP22;EIM000+2520;20241128.058;7.0;1.0;True;True;0.15612747562079018;True;3;True;;;;
2761;50209;OP22;EJM013+2620;20241010.020;14.8;0.7333333333333333;True;True;0.15611007697338633;True;3;True;2.909e+19;1.3e+17;11.3;0.1
2757;50209;OP22;EJM013+2620;20241010.020;6.8;0.7207792207792207;True;True;0.15611007697338633;True;3;True;2.95e+19;1e+17;10.91;0.08
2719;50209;OP22;EJM013+2620;20241112.061;6.82;0.7803468208092486;True;True;0.15610859728506787;True;3;True;3.251e+19;1.5e+17;9.71;0.1
1486;50209;OP22;EIM000+2520;20241203.057;4.0;0.5794392523364486;True;True;0.1561068894368678;True;3;True;1.466e+19;1.3e+17;8.89;0.16
2568;50209;OP22;EIM000+2614;20241203.067;4.0;0.6090909090909091;True;True;0.1560818625232564;True;3;True;2.059e+19;1e+17;8.07;0.08
2584;50209;OP22;EIM000+2614;20241203.081;4.0;0.6356589147286822;True;True;0.15606616722811603;True;3;True;2.571e+19;1.7e+17;8.29;0.11
2287;50209;OP22;EIM000+2614;20241119.089;2.0;0.6166666666666667;True;True;0.15604263020309672;True;3;True;2.835e+19;1.7e+17;6.39;0.08
2521;50209;OP22;EIM000+2614;20241112.081;6.82;0.5;True;True;0.1557397638784225;True;3;True;7.21e+18;2e+17;8.24;0.51
409;50209;OP22;EIM000+2450;20241128.044;5.6;0.8411214953271028;True;True;0.15370696154812766;True;3;True;;;;
1516;50209;OP22;EIM000+2520;20241128.044;5.6;0.8411214953271028;True;True;0.15370696154812766;True;3;True;;;;
2655;50209;OP22;EIM000+2670;20241205.073;13.54;0.4953271028037383;True;True;0.15367976256350924;True;3;True;;;;
3502;50209;OP23;DBM000+2520;20250401.069;8.0;0.8720379146919431;True;True;0.1536643026004728;True;3;True;4.441e+19;2.1e+17;19.09;0.2
2745;50209;OP22;EJM013+2620;20241010.015;2.8;0.3068181818181818;True;True;0.15361779209016807;True;3;True;1.213e+19;6e+16;2.34;0.02
5429;50209;OP23;EIM000-2620;20250306.062;6.0;0.07142857142857142;True;True;0.15352509303027256;True;3;True;;;;
2378;50209;OP22;EIM000+2614;20241121.041;0.5;0.5964912280701754;True;True;0.15351737315834466;True;3;True;;;;
2520;50209;OP22;EIM000+2614;20241112.081;4.82;0.4105263157894737;True;True;0.1534862662239662;True;3;True;7.35e+18;2e+17;8.53;0.52
5340;50209;OP23;EIM000-2620;20250325.090;1.4;0.28735632183908044;True;True;0.15122540385486388;True;3;True;9.67e+18;3e+16;28.21;0.17
4982;50209;OP23;EIM000-2520;20250313.019;2.9;0.4166666666666667;True;True;0.15115110083442243;True;3;True;8.07e+18;2e+16;14.14;0.07
2508;50209;OP22;EIM000+2614;20241112.076;12.5;0.5217391304347826;True;True;0.15114933856445853;True;3;True;1.297e+19;7.2e+17;9.71;1.31
2661;50209;OP22;EIM000+2670;20241205.071;9.5;0.5533980582524272;True;True;0.15112653389660027;True;3;True;;;;
2730;50209;OP22;EJM013+2620;20241112.062;6.82;0.7788461538461539;True;True;0.1511218432437871;True;3;True;3.006e+19;1.4000000000000002e+17;12.32;0.12
406;50209;OP22;EIM000+2450;20241128.048;2.6;1.0;True;True;0.15111893386975106;True;3;True;;;;
1580;50209;OP22;EIM000+2520;20241128.048;2.6;1.0;True;True;0.15111893386975106;True;3;True;;;;
5070;50209;OP23;EIM000-2520;20250306.024;1.0;0.45454545454545453;True;True;0.15111424115901204;True;3;True;;;;
2762;50209;OP22;EJM013+2620;20241010.022;0.8;0.23863636363636365;True;True;0.15110663983903422;True;3;True;1.229e+19;5e+16;2.33;0.02
2767;50209;OP22;EJM013+2620;20241010.022;10.8;0.26744186046511625;True;True;0.1511048472341068;True;3;True;1.228e+19;1.1e+17;2.31;0.04
5341;50209;OP23;EIM000-2620;20250325.090;4.4;0.33707865168539325;True;True;0.15110083442243893;True;3;True;9.66e+18;4e+16;31.03;0.28
4547;50209;OP23;EIM000+2614;20250401.035;1.9;0.3939393939393939;True;True;0.15109903928373825;True;3;True;;;;
2318;50209;OP22;EIM000+2614;20241121.023;7.0;0.4895833333333333;True;True;0.15109613837489944;True;3;True;;;;
2604;50209;OP22;EIM000+2614;20241205.080;9.5;0.625;True;True;0.15109433962264152;True;3;True;;;;
2788;50209;OP22;EKM004+2620;20241112.059;6.82;0.632;True;True;0.15109143949300874;True;3;True;2.316e+19;1.8e+17;9.17;0.15
2526;50209;OP22;EIM000+2614;20241112.080;0.8199999999999998;0.6203703703703703;True;True;0.15106104797344866;True;3;True;1.382e+19;1.9e+17;9.22;0.27
4548;50209;OP23;EIM000+2614;20250401.033;1.9;0.4117647058823529;True;True;0.15102307576290785;True;3;True;1.7760000000000002e+19;4e+17;7.26;0.33
2594;50209;OP22;EIM000+2614;20241205.078;9.5;0.3829787234042553;True;True;0.15099084599134896;True;3;True;;;;
2612;50209;OP22;EIM000+2614;20241205.081;13.59;0.4444444444444444;True;True;0.15087983911513322;True;3;True;;;;
2490;50209;OP22;EIM000+2614;20241112.074;0.8199999999999998;0.5252525252525253;True;True;0.1507461936586101;True;3;True;1.166e+19;7.9e+17;9.4;1.53
2747;50209;OP22;EJM013+2620;20241010.015;6.8;0.3258426966292135;True;True;0.14864185110663983;True;3;True;1.271e+19;5e+16;2.68;0.02
4875;50209;OP23;EIM000-2520;20250304.086;2.9;0.2289156626506024;True;True;0.14863437452844425;True;3;True;6.83e+18;4e+16;15.8;0.13
2797;50209;OP22;EKM006+2620;20241112.055;0.8199999999999998;0.7305389221556886;True;True;0.14862893081761006;True;3;True;2.342e+19;1.6e+17;8.92;0.13
2534;50209;OP22;EIM000+2614;20241112.078;0.8199999999999998;0.5841584158415841;True;True;0.1486173956762192;True;3;True;1.397e+19;5e+17;9.3;0.79
2482;50209;OP22;EIM000+2614;20241112.073;3.82;0.4;True;True;0.1486024532475367;True;3;True;7.26e+18;2e+17;8.53;0.52
1958;50209;OP22;EIM000+2520;20241023.040;12.5;0.4854368932038835;True;True;0.1485935691641926;True;3;True;1.6510000000000002e+19;9e+16;4.27;0.05
413;50209;OP22;EIM000+2450;20241128.049;5.6;0.9848484848484849;True;True;0.14856912940703113;True;3;True;;;;
1583;50209;OP22;EIM000+2520;20241128.049;5.6;0.9848484848484849;True;True;0.14856912940703113;True;3;True;;;;
1848;50209;OP22;EIM000+2520;20241210.083;7.0;0.36792452830188677;True;True;0.14856912940703113;True;3;True;;;;
2284;50209;OP22;EIM000+2614;20241119.079;2.0;0.6198347107438017;True;True;0.14856711915535445;True;3;True;;;;
2756;50209;OP22;EJM013+2620;20241010.020;4.8;0.7098765432098766;True;True;0.14854124748490946;True;3;True;2.795e+19;1.1e+17;11.09;0.09
2418;50209;OP22;EIM000+2614;20241212.067;5.5;0.5056179775280899;True;True;0.14854124748490946;True;3;True;;;;
5002;50209;OP23;EIM000-2520;20250313.016;0.8999999999999999;0.15384615384615385;True;True;0.1485243099200563;True;3;True;5.75e+18;2e+16;19.45;0.08
2959;50209;OP22;FMM002+2620;20241126.068;6.0;0.7132352941176471;True;True;0.1485093760997436;True;3;True;;;;
2739;50209;OP22;EJM013+2620;20241112.064;3.82;0.44329896907216493;True;True;0.14838287812484283;True;3;True;5.96e+18;1.9e+17;7.45;0.49
2593;50209;OP22;EIM000+2614;20241205.078;5.5;0.3942307692307692;True;True;0.14838093322606596;True;3;True;;;;
4981;50209;OP23;EIM000-2520;20250313.019;0.8999999999999999;0.39080459770114945;True;True;0.1461464984163692;True;3;True;9.19e+18;3e+16;13.43;0.08
2513;50209;OP22;EIM000+2614;20241112.077;6.82;0.40860215053763443;True;True;0.14608267122598814;True;3;True;7.07e+18;2e+17;8.21;0.51
156;50209;OP22;DIR001+2520;20241211.079;5.0;0.2920353982300885;True;True;0.14608267122598814;True;3;True;5.13e+18;2e+16;34.77;0.24
5193;50209;OP23;EIM000-2620;20250306.046;4.0;0.26436781609195403;True;True;0.14608153621877043;True;3;True;;;;
5426;50209;OP23;EIM000-2620;20250325.080;1.4;0.15217391304347827;True;True;0.14608153621877043;True;3;True;;;;
2732;50209;OP22;EJM013+2620;20241112.062;10.82;0.42105263157894735;True;True;0.1460775927137322;True;3;True;7.44e+18;2.3e+17;7.64;0.48
3492;50209;OP23;DBM000+2520;20250401.063;8.0;0.30434782608695654;True;True;0.14606911121170968;True;3;True;1.234e+19;6e+16;25.29;0.25
2729;50209;OP22;EJM013+2620;20241112.062;4.82;0.6893203883495146;True;True;0.1460668509675798;True;3;True;2.437e+19;1.1e+17;16.88;0.17
2517;50209;OP22;EIM000+2614;20241112.077;14.5;0.5408163265306123;True;True;0.1460544183473319;True;3;True;1.062e+19;3.7e+17;9.26;0.76
3578;50209;OP23;DBM000+2520;20250401.086;4.0;0.30927835051546393;True;True;0.14604595042984264;True;3;True;1.089e+19;5e+16;13.86;0.12
2472;50209;OP22;EIM000+2614;20241112.067;6.82;0.6612903225806451;True;True;0.14603350269128226;True;3;True;1.941e+19;2e+17;7.54;0.16
2485;50209;OP22;EIM000+2614;20241112.075;0.8199999999999998;0.5056179775280899;True;True;0.1460188119309894;True;3;True;1.167e+19;9.9e+17;9.54;2.03
2491;50209;OP22;EIM000+2614;20241112.074;2.82;0.5376344086021505;True;True;0.14601658708218146;True;3;True;9.4e+18;2.8000000000000003e+17;8.86;0.6
2543;50209;OP22;EIM000+2614;20241203.060;7.0;0.3181818181818182;True;True;0.1459307294023023;True;3;True;8.4e+18;2.7000000000000003e+17;7.81;0.52
5077;50209;OP23;EIM000-2520;20250306.023;4.0;0.12222222222222222;True;True;0.14360444645641568;True;3;True;5.38e+18;2e+16;17.51;0.1
2933;50209;OP22;FMM002+2620;20241126.062;3.0;0.5871559633027523;True;True;0.14358974358974358;True;3;True;;;;
472;50209;OP22;EIM000+2520;20241121.015;10.0;0.39603960396039606;True;True;0.1435760656232701;True;3;True;;;;
3274;50209;OP22;FTM004+2585;20241113.036;1.0;0.5106382978723404;True;True;0.1435758124559815;True;3;True;;;;
3526;50209;OP23;DBM000+2520;20250401.080;4.0;0.35789473684210527;True;True;0.1435753066559421;True;3;True;1.186e+19;3e+16;14.87;0.08
2390;50209;OP22;EIM000+2614;20241121.032;0.5;0.53;True;True;0.1435683395353515;True;3;True;;;;
3493;50209;OP23;DBM000+2520;20250401.063;9.5;0.427536231884058;True;True;0.1435541471756954;True;3;True;1.526e+19;4e+16;23.36;0.14
3528;50209;OP23;DBM000+2520;20250401.080;9.0;0.49056603773584906;True;True;0.14354644149577805;True;3;True;1.315e+19;4e+16;15.2;0.1
2474;50209;OP22;EIM000+2614;20241112.066;0.8199999999999998;0.6462585034013606;True;True;0.1435324884329109;True;3;True;;;;
435;50209;OP22;EIM000+2520;20241119.058;7.0;0.5785123966942148;True;True;0.1435322507666784;True;3;True;;;;
2609;50209;OP22;EIM000+2614;20241205.081;1.5;0.5803571428571429;True;True;0.14351060621292852;True;3;True;;;;
2502;50209;OP22;EIM000+2614;20241112.076;0.8199999999999998;0.575;True;True;0.1435038478949751;True;3;True;1.593e+19;2.1e+17;9.33;0.26
4874;50209;OP23;EIM000-2520;20250304.086;0.8999999999999999;0.18604651162790697;True;True;0.1434966301176944;True;3;True;7.7e+18;6e+16;14.64;0.18
3525;50209;OP23;DBM000+2520;20250401.080;1.0;0.3;True;True;0.1434961801367109;True;3;True;1.068e+19;4e+16;15.09;0.1
164;50209;OP22;DIR001+2520;20241211.077;10.0;0.18867924528301888;True;True;0.14348941306643867;True;3;True;6.31e+18;2e+16;33.26;0.2
2516;50209;OP22;EIM000+2614;20241112.077;12.5;0.47126436781609193;True;True;0.14346755139998996;True;3;True;6.55e+18;1.7e+17;8.79;0.52
134;50209;OP22;DIR001+2520;20241211.071;6.0;0.09090909090909091;True;True;0.14333115479362527;True;3;True;5.34e+18;1e+16;24.63;0.12
2555;50209;OP22;EIM000+2614;20241203.069;1.0;0.45054945054945056;True;True;0.1432088839756796;True;3;True;8.35e+18;2.4e+17;8.47;0.53
2514;50209;OP22;EIM000+2614;20241112.077;8.82;0.43023255813953487;True;True;0.14318729903536978;True;3;True;6.29e+18;1.8e+17;8.11;0.5
3559;50209;OP23;DBM000+2520;20250401.061;2.9;0.18691588785046728;True;True;0.141124974844033;True;3;True;8.24e+18;3e+16;27.5;0.19
2483;50209;OP22;EIM000+2614;20241112.073;6.82;0.48314606741573035;True;True;0.141104911275323;True;3;True;7.16e+18;1.9e+17;8.26;0.49
5085;50209;OP23;EIM000-2520;20250306.036;4.0;0.25;True;True;0.14110367724734646;True;3;True;;;;
2716;50209;OP22;EJM013+2620;20241112.061;0.8199999999999998;0.6787564766839378;True;True;0.14109595934182056;True;3;True;2.253e+19;1.4000000000000002e+17;16.21;0.22
2787;50209;OP22;EKM004+2620;20241112.059;4.82;0.582089552238806;True;True;0.14108301070943738;True;3;True;1.707e+19;1e+17;11.0;0.13
3580;50209;OP23;DBM000+2520;20250401.086;9.0;0.46078431372549017;True;True;0.1410817610062893;True;3;True;1.279e+19;5e+16;14.67;0.11
2798;50209;OP22;EKM006+2620;20241112.055;2.82;0.6961325966850829;True;True;0.14107591754650578;True;3;True;3.066e+19;1.3e+17;14.24;0.13
2325;50209;OP22;EIM000+2614;20241121.024;0.5;0.6239316239316239;True;True;0.14106819553409777;True;3;True;;;;
5004;50209;OP23;EIM000-2520;20250313.016;4.9;0.06741573033707865;True;True;0.14103273166071698;True;3;True;4.99e+18;1e+16;16.95;0.04
2481;50209;OP22;EIM000+2614;20241112.073;0.8199999999999998;0.6818181818181818;True;True;0.1410320893270295;True;3;True;2.008e+19;2.3e+17;8.12;0.2
2473;50209;OP22;EIM000+2614;20241112.067;8.82;0.6515151515151515;True;True;0.1410320893270295;True;3;True;1.949e+19;1.2e+17;7.62;0.1
48;50209;OP22;AIM000+2520;20241211.024;1.0;0.5916666666666667;True;True;0.1410320893270295;True;3;True;;;;
2282;50209;OP22;EIM000+2614;20241119.072;2.0;0.5865384615384616;True;True;0.14100951134819587;True;3;True;2.405e+19;3.6e+17;10.39;0.34
5430;50209;OP23;EIM000-2620;20250306.062;8.0;0.047058823529411764;True;True;0.14100437339767757;True;3;True;;;;
2740;50209;OP22;EJM013+2620;20241112.064;6.82;0.5042735042735043;True;True;0.14100372121090216;True;3;True;7.6e+18;2.2e+17;7.94;0.5
1288;50209;OP22;EIM000+2520;20241023.043;0.5;0.5416666666666666;True;True;0.140996630964952;True;3;True;1.378e+19;6e+16;5.13;0.04
2538;50209;OP22;EIM000+2614;20241112.071;0.8199999999999998;0.4791666666666667;True;True;0.1409959758551308;True;3;True;1.129e+19;4.9e+17;8.95;0.84
2375;50209;OP22;EIM000+2614;20241121.040;0.5;0.5700934579439252;True;True;0.14096694672234242;True;3;True;;;;
5437;50209;OP23;EIM000-2620;20250306.040;6.0;0.1111111111111111;True;True;0.14096052300729192;True;3;True;;;;
5332;50209;OP23;EIM000-2620;20250325.076;4.4;0.06896551724137931;True;True;0.14095410445885487;True;3;True;;;;
2315;50209;OP22;EIM000+2614;20241119.068;2.0;0.6218487394957983;True;True;0.14091800311698757;True;3;True;2.11e+19;3.2e+17;10.54;0.37
124;50209;OP22;DBM000+2520;20241106.044;1.0;0.34532374100719426;True;True;0.14073255288147515;True;3;True;;;;
2755;50209;OP22;EJM013+2620;20241010.020;2.8;0.7428571428571429;True;True;0.14068937795196462;True;3;True;2.88e+19;9e+16;14.27;0.1
5086;50209;OP23;EIM000-2520;20250306.036;6.0;0.1686746987951807;True;True;0.1385954321360298;True;3;True;;;;
2744;50209;OP22;EJM013+2620;20241010.015;0.8;0.6377952755905512;True;True;0.13858996278789099;True;3;True;2.705e+19;9e+16;8.13;0.05
436;50209;OP22;EIM000+2520;20241119.058;12.0;0.5478260869565217;True;True;0.13856754853636455;True;3;True;;;;
128;50209;OP22;DBM000+2520;20241106.046;1.0;0.2644628099173554;True;True;0.13855361094347213;True;3;True;;;;
2506;50209;OP22;EIM000+2614;20241112.076;8.82;0.3010752688172043;True;True;0.1385505787619527;True;3;True;6.72e+18;2.2e+17;8.0;0.54
2728;50209;OP22;EJM013+2620;20241112.062;2.82;0.7243243243243244;True;True;0.13854512526411109;True;3;True;2.479e+19;1.2e+17;19.09;0.2
4712;50209;OP23;EIM000+2614;20250401.038;2.9;0.422680412371134;True;True;0.13853270981042892;True;3;True;1.7100000000000002e+19;4.7e+17;7.3;0.41
2911;50209;OP22;FMM002+2620;20241126.041;0.5;0.6573033707865169;True;True;0.13852966336235092;True;3;True;;;;
2718;50209;OP22;EJM013+2620;20241112.061;4.82;0.6904761904761905;True;True;0.13852813852813853;True;3;True;2.46e+19;1.3e+17;14.58;0.17
3522;50209;OP23;DBM000+2520;20250401.077;4.0;0.2727272727272727;True;True;0.1385257441673371;True;3;True;1.151e+19;4e+16;13.76;0.08
2557;50209;OP22;EIM000+2614;20241203.069;7.0;0.3888888888888889;True;True;0.13851028516823416;True;3;True;9.16e+18;3.3e+17;8.89;0.71
2370;50209;OP22;EIM000+2614;20241121.036;0.5;0.5826086956521739;True;True;0.13847700427243026;True;3;True;;;;
4542;50209;OP23;EIM000+2614;20250401.025;0.8999999999999999;0.559322033898305;True;True;0.13846850017597667;True;3;True;2.199e+19;3.9e+17;7.53;0.27
2803;50209;OP22;EKM006+2620;20241112.056;0.8199999999999998;0.7004405286343612;True;True;0.13843754716031995;True;3;True;3.159e+19;1.8e+17;16.15;0.2
2281;50209;OP22;EIM000+2614;20241119.065;2.0;0.6016260162601627;True;True;0.13842674038703193;True;3;True;;;;
5422;50209;OP23;EIM000-2620;20250325.074;1.4;0.11764705882352941;True;True;0.1383787047753233;True;3;True;;;;
2286;50209;OP22;EIM000+2614;20241119.083;6.0;0.4205607476635514;True;True;0.1383246178600161;True;3;True;;;;
2522;50209;OP22;EIM000+2614;20241112.081;8.82;0.3333333333333333;True;True;0.13817706763139384;True;3;True;5.06e+18;1.5e+17;7.92;0.49
2804;50209;OP22;EKM006+2620;20241112.056;2.82;0.6945812807881774;True;True;0.13607117723936865;True;3;True;2.721e+19;1.6e+17;17.46;0.23
410;50209;OP22;EIM000+2450;20241128.044;8.6;0.8761904761904762;True;True;0.13606878865590588;True;3;True;;;;
1517;50209;OP22;EIM000+2520;20241128.044;8.6;0.8761904761904762;True;True;0.13606878865590588;True;3;True;;;;
1289;50209;OP22;EIM000+2520;20241023.043;2.0;0.5567010309278351;True;True;0.13606639839034204;True;3;True;1.01e+19;8.9e+17;1.79;0.24
2794;50209;OP22;EKM006+2620;20241112.054;6.0;0.5945945945945946;True;True;0.13601850455071152;True;3;True;;;;
433;50209;OP22;EIM000+2520;20241119.053;7.0;0.5051546391752577;True;True;0.13601166532582462;True;3;True;;;;
2379;50209;OP22;EIM000+2614;20241121.041;3.5;0.6132075471698113;True;True;0.13600925506765255;True;3;True;;;;
343;50209;OP22;EHM006+2556;20241107.024;14.0;0.17525773195876287;True;True;0.13600241424403983;True;3;True;7.06e+18;2e+16;12.1;0.06
2368;50209;OP22;EIM000+2614;20241121.035;7.0;0.6451612903225806;True;True;0.135988734661034;True;3;True;;;;
3269;50209;OP22;FTM004+2585;20241113.029;1.0;0.5053763440860215;True;True;0.13596822044551718;True;3;True;;;;
2433;50209;OP22;EIM000+2614;20241212.076;1.0;0.5803571428571429;True;True;0.13595895578693223;True;3;True;;;;
5436;50209;OP23;EIM000-2620;20250306.040;4.0;0.1724137931034483;True;True;0.13594527988734095;True;3;True;;;;
2795;50209;OP22;EKM006+2620;20241112.054;8.5;0.3402061855670103;True;True;0.13592233009708737;True;3;True;;;;
2495;50209;OP22;EIM000+2614;20241112.072;3.82;0.3118279569892473;True;True;0.1359203780034181;True;3;True;5.82e+18;1.6e+17;8.23;0.5
2505;50209;OP22;EIM000+2614;20241112.076;6.82;0.43820224719101125;True;True;0.13591744273848477;True;3;True;6.71e+18;2e+17;7.98;0.49
2786;50209;OP22;EKM004+2620;20241112.059;2.82;0.26666666666666666;True;True;0.13591354611711484;True;3;True;7.02e+18;4e+16;12.88;0.12
2285;50209;OP22;EIM000+2614;20241119.083;2.0;0.6259541984732825;True;True;0.1358701115914346;True;3;True;;;;
2507;50209;OP22;EIM000+2614;20241112.076;10.82;0.3595505617977528;True;True;0.13583785958559647;True;3;True;6.97e+18;2.1e+17;8.06;0.51
123;50209;OP22;DBM000+2520;20241106.043;4.7;0.22;True;True;0.13563068267443612;True;3;True;;;;
2721;50209;OP22;EJM013+2620;20241112.061;10.82;0.43137254901960786;True;True;0.13355458339618848;True;3;True;6.44e+18;2.2e+17;7.58;0.53
95;50209;OP22;AIM000+2520;20241211.042;3.0;0.30612244897959184;True;True;0.133511012772805;True;3;True;7.97e+18;2e+16;11.25;0.05
2279;50209;OP22;EIM000+2614;20241119.062;2.0;0.5299145299145299;True;True;0.13350772171638411;True;3;True;2.127e+19;4.7e+17;10.45;0.55
3447;50209;OP22;XIM001+2485;20241029.019;5.0;0.5555555555555556;True;True;0.1335010060362173;True;3;True;1.446e+19;6e+16;9.77;0.08
2654;50209;OP22;EIM000+2670;20241205.073;9.5;0.5357142857142857;True;True;0.1335010060362173;True;3;True;;;;
669;50209;OP22;EIM000+2520;20241127.042;2.87;0.19230769230769232;True;True;0.13349758648431215;True;3;True;;;;
3446;50209;OP22;XIM001+2485;20241029.019;1.0;0.5818181818181818;True;True;0.13348427672955976;True;3;True;1.514e+19;7.000000000000001e+16;9.84;0.09
5044;50209;OP23;EIM000-2520;20250326.070;1.0;0.3333333333333333;True;True;0.1334841628959276;True;3;True;;;;
52;50209;OP22;AIM000+2520;20241211.026;1.0;0.5423728813559322;True;True;0.1334808630488357;True;3;True;1.288e+19;4e+16;9.94;0.06
3435;50209;OP22;XIM001+2485;20241029.020;4.0;0.4954954954954955;True;True;0.13347745211402143;True;3;True;1.219e+19;5e+16;11.37;0.09
2438;50209;OP22;EIM000+2614;20241212.088;5.0;0.5929203539823009;True;True;0.13347415007040836;True;3;True;;;;
2454;50209;OP22;EIM000+2614;20241212.084;0.8;0.5148514851485149;True;True;0.13347084570106152;True;3;True;;;;
2802;50209;OP22;EKM006+2620;20241112.055;10.82;0.42574257425742573;True;True;0.1334675390035229;True;3;True;1.274e+19;7e+17;7.44;0.84
2414;50209;OP22;EIM000+2614;20241212.091;10.0;0.47368421052631576;True;True;0.1334674377671612;True;3;True;;;;
3434;50209;OP22;XIM001+2485;20241029.020;1.0;0.6296296296296297;True;True;0.13346072613899226;True;3;True;2.354e+19;1.4000000000000002e+17;10.21;0.12
2335;50209;OP22;EIM000+2614;20241121.028;7.0;0.5714285714285714;True;True;0.13343727995171512;True;3;True;;;;
2542;50209;OP22;EIM000+2614;20241203.060;4.0;0.6126126126126126;True;True;0.13343396226415094;True;3;True;1.737e+19;1.4000000000000002e+17;9.03;0.15
4936;50209;OP23;EIM000-2520;20250320.054;5.0;0.07058823529411765;True;True;0.13343396226415094;True;3;True;;;;
50;50209;OP22;AIM000+2520;20241211.025;1.0;0.5882352941176471;True;True;0.13343388637506284;True;3;True;1.481e+19;6e+16;9.46;0.07
2277;50209;OP22;EIM000+2614;20241119.059;2.0;0.5833333333333334;True;True;0.13342053629823414;True;3;True;;;;
127;50209;OP22;DBM000+2520;20241106.045;1.0;0.09574468085106383;True;True;0.13341382432840326;True;3;True;;;;
174;50209;OP22;DIR001+2520;20241029.031;0.7;0.09473684210526316;True;True;0.1333869832008852;True;3;True;4.110000000000001e+18;1e+16;19.99;0.11
4837;50209;OP23;EIM000-2520;20250220.040;1.0;0.033707865168539325;True;True;0.13337690412749484;True;3;True;4.96e+18;4e+16;16.83;0.16
3545;50209;OP23;DBM000+2520;20250401.050;2.9;0.38953488372093026;True;True;0.133373536358611;True;3;True;1.171e+19;6e+16;31.17;0.38
