;LP;campaign;configuration;dischargeID;plunge;V_limit_failure;V_limit_failure_yn;V_limit_change;R_limit_failure;R_limit_failure_yn;numberOfFailureIndicators;ne;std_ne;Te;std_Te
484;50209;OP22;KJM008+2520;20241016.055;1.5;0.011235955056179775;False;True;0.10812713739690204;True;2;;;;
338;50209;OP22;KJM008+2520;20241120.055;7.1;0.022988505747126436;False;True;0.10811082616784834;True;2;;;;
388;50209;OP22;KJM008+2520;20241017.053;1.0;0.012048192771084338;False;True;0.10807821846880812;True;2;;;;
46;50209;OP22;FTM004+2520;20241113.072;8.0;0.010309278350515464;False;True;0.10575615651911165;True;2;;;;
469;50209;OP22;KJM008+2520;20241009.055;1.9;0.011764705882352941;False;True;0.1056072416394267;True;2;2.13e+18;1e+16;10.92;0.06
154;50209;OP22;FTM004+2520;20241022.020;2.0;0.011111111111111112;False;True;0.1032297011771808;True;2;;;;
470;50209;OP22;KJM008+2520;20241009.055;5.4;0.011764705882352941;False;True;0.10311352547658569;True;2;2.38e+18;1e+16;10.16;0.08
82;50209;OP22;FTM004+2520;20241022.063;1.0;0.021052631578947368;False;True;0.10067417991547595;True;2;;;;
358;50209;OP22;KJM008+2520;20241120.029;7.1;0.023529411764705882;False;True;0.09809840024147298;True;2;;;;
489;50209;OP22;KJM008+2520;20241009.026;5.0;0.0;False;True;0.09803428686340555;True;2;1.87e+18;0.0;6.01;0.02
79;50209;OP22;FTM004+2520;20241022.062;7.0;0.010416666666666666;False;True;0.09565479782739891;True;2;;;;
348;50209;OP22;KJM008+2520;20241120.019;14.1;0.011764705882352941;False;True;0.09559008397445568;True;2;;;;
343;50209;OP22;KJM008+2520;20241120.026;3.6;0.011627906976744186;False;True;0.0955708611935046;True;2;;;;
540;50209;OP23;DBM000+2520;20250401.084;10.0;0.011494252873563218;False;True;0.09318924352852476;True;2;3.81e+18;1e+16;31.19;0.24
311;50209;OP22;FTM004+2520;20241022.056;4.0;0.010869565217391304;False;True;0.09316832679343999;True;2;;;;
318;50209;OP22;FTM004+2520;20241022.059;10.0;0.0;False;True;0.08813763960156958;True;2;;;;
330;50209;OP22;KJM008+2520;20241120.021;10.6;0.011627906976744186;False;True;0.08798391151332328;True;2;;;;
453;50209;OP22;KJM008+2520;20241009.064;5.4;0.011627906976744186;False;True;0.08553756411545811;True;2;2.2200000000000005e+18;1e+16;5.89;0.02
376;50209;OP22;KJM008+2520;20241001.053;16.0;0.011764705882352941;False;True;0.08547868061142397;True;2;1.55e+18;0.0;7.03;0.03
298;50209;OP22;FTM004+2520;20241022.054;7.0;0.01098901098901099;False;True;0.08314459711107756;True;2;;;;
506;50209;OP23;DBM000+2520;20250401.076;1.0;0.023809523809523808;False;True;0.08049675700135754;True;2;3.69e+18;2e+16;29.95;0.26
520;50209;OP23;DBM000+2520;20250401.083;2.0;0.011764705882352941;False;True;0.08046670690002011;True;2;3.07e+18;2e+16;23.86;0.37
418;50209;OP22;KJM008+2520;20241016.053;1.5;0.011627906976744186;False;True;0.08044647795263714;True;2;;;;
341;50209;OP22;KJM008+2520;20241120.052;7.1;0.011494252873563218;False;True;0.07540340823405219;True;2;;;;
94;50209;OP22;FTM004+2520;20241022.058;7.0;0.00980392156862745;False;True;0.0730614300100705;True;2;;;;
375;50209;OP22;KJM008+2520;20241001.046;16.0;0.011904761904761904;False;True;0.07292295312814323;True;2;1.17e+18;0.0;7.33;0.04
536;50209;OP23;DBM000+2520;20250401.079;10.0;0.011627906976744186;False;True;0.06791333634946967;True;2;3.95e+18;1e+16;29.27;0.23
535;50209;OP23;DBM000+2520;20250401.079;7.0;0.011904761904761904;False;True;0.06539331490324202;True;2;3.77e+18;1e+16;27.09;0.21
398;50209;OP22;KJM008+2520;20241120.028;14.1;0.011764705882352941;False;True;0.06535947712418301;True;2;;;;
322;50209;OP22;KJM008+2520;20241120.016;3.6;0.011904761904761904;False;True;0.06535619124227038;True;2;6e+17;1e+16;15.21;0.91
554;50209;OP23;DBM000+2520;20250401.055;1.0;0.012048192771084338;False;True;0.06289624635201771;True;2;3.52e+18;1e+16;33.23;0.27
436;50209;OP22;KJM008+2520;20241009.056;1.9;0.010869565217391304;False;True;0.06286145335680161;True;2;;;;
403;50209;OP22;KJM008+2520;20241017.010;1.0;0.010638297872340425;False;True;0.05789367700362465;True;2;;;;
344;50209;OP22;KJM008+2520;20241120.026;7.1;0.011111111111111112;False;True;0.055279159756771695;True;2;;;;
516;50209;OP23;DBM000+2520;20250401.072;4.5;0.011363636363636364;False;True;0.052845937248592115;True;2;4.06e+18;3e+16;26.59;0.33
419;50209;OP22;KJM008+2520;20241016.053;4.0;0.011235955056179775;False;True;0.050289162685441285;True;2;;;;
90;50209;OP22;FTM004+2520;20241022.057;4.0;0.0;False;True;0.047817989631046456;True;2;;;;
413;50209;OP22;KJM008+2520;20241016.074;6.5;0.011627906976744186;False;True;0.045283018867924525;True;2;;;;
515;50209;OP23;DBM000+2520;20250401.072;3.0;0.0;False;True;0.03523852611471372;True;2;3.24e+18;2e+16;25.23;0.34
328;50209;OP22;KJM008+2520;20241120.021;3.6;0.011764705882352941;False;True;0.030164395957970942;True;2;;;;
570;50209;OP23;DBM000+2520;20250401.059;2.9;0.06382978723404255;True;True;0.02771350970727291;False;2;3.82e+18;2e+16;32.61;0.35
524;50209;OP23;DBM000+2520;20250401.075;6.4;0.16071428571428573;True;True;0.022687257910357663;False;2;5.37e+18;6e+16;37.36;0.89
558;50209;OP23;DBM000+2520;20250401.052;4.0;0.03488372093023256;True;True;0.01760917689675991;False;2;3.64e+18;2e+16;30.85;0.3
494;50209;OP23;DBM000+2520;20250401.063;6.0;0.17094017094017094;True;True;0.0176020921343794;False;2;7.49e+18;5e+16;35.68;0.59
492;50209;OP23;DBM000+2520;20250401.063;2.0;0.1891891891891892;True;True;0.01256407679163735;False;2;4.93e+18;4e+16;37.73;0.63
507;50209;OP23;DBM000+2520;20250401.076;3.0;0.10526315789473684;True;True;0.007543753771876886;False;2;4.150000000000001e+18;3e+16;36.63;0.5
27;50209;OP22;DBM000+2520;20241106.042;2.7;0.0625;True;True;0.00503879875037791;False;2;;;;
9;50209;OP22;DBM000+2520;20241106.053;9.7;0.034482758620689655;True;True;0.005029169181251257;False;2;2.42e+18;2e+16;21.5;0.34
772;50209;OP23;FTM004+2520;20250429.040;2.7;1.0;True;True;0.0;False;2;;;;
897;50209;OP23;KJM008+2520;20250402.026;1.0;1.0;True;True;0.0;False;2;;;;
898;50209;OP23;KJM008+2520;20250402.026;4.0;1.0;True;True;0.0;False;2;;;;
774;50209;OP23;FTM004+2520;20250429.035;2.7;0.6493963782696177;True;True;0.0;False;2;;;;
781;50209;OP23;FTM004+2520;20250429.056;6.2;0.6426395939086295;True;True;0.0;False;2;;;;
773;50209;OP23;FTM004+2520;20250429.038;2.7;0.626114315679077;True;True;0.0;False;2;;;;
728;50209;OP23;DBM000+2520;20250409.032;7.0;0.5434782608695652;True;True;0.0;False;2;;;;
757;50209;OP23;DBM000+2520;20250409.025;1.0;0.5319148936170213;True;True;0.0;False;2;;;;
712;50209;OP23;DBM000+2520;20250409.031;7.0;0.5287356321839081;True;True;0.0;False;2;;;;
724;50209;OP23;DBM000+2520;20250409.039;4.0;0.5232558139534884;True;True;0.0;False;2;;;;
710;50209;OP23;DBM000+2520;20250409.031;1.0;0.5227272727272727;True;True;0.0;False;2;;;;
758;50209;OP23;DBM000+2520;20250409.025;4.0;0.5217391304347826;True;True;0.0;False;2;;;;
747;50209;OP23;DBM000+2520;20250409.024;7.0;0.5176470588235295;True;True;0.0;False;2;;;;
691;50209;OP23;DBM000+2520;20250409.040;4.0;0.5116279069767442;True;True;0.0;False;2;;;;
671;50209;OP23;DBM000+2520;20250409.041;1.0;0.5057471264367817;True;True;0.0;False;2;;;;
723;50209;OP23;DBM000+2520;20250409.039;1.0;0.5056179775280899;True;True;0.0;False;2;;;;
780;50209;OP23;FTM004+2520;20250429.056;2.7;0.5027173913043478;True;True;0.0;False;2;;;;
670;50209;OP23;DBM000+2520;20250409.023;7.0;0.5;True;True;0.0;False;2;;;;
734;50209;OP23;DBM000+2520;20250409.030;4.0;0.5;True;True;0.0;False;2;;;;
672;50209;OP23;DBM000+2520;20250409.041;4.0;0.4883720930232558;True;True;0.0;False;2;;;;
609;50209;OP23;DBM000+2520;20250409.056;4.0;0.4574468085106383;True;True;0.0;False;2;;;;
508;50209;OP23;DBM000+2520;20250401.076;4.5;0.06593406593406594;True;True;0.0;False;2;4.3e+18;4e+16;36.29;0.7
493;50209;OP23;DBM000+2520;20250401.063;4.0;0.0449438202247191;True;True;0.0;False;2;4.190000000000001e+18;5e+16;37.31;0.92
239;50209;OP22;FTM004+2520;20241022.026;5.0;0.033707865168539325;True;False;0.23170547704068803;True;2;;;;
238;50209;OP22;FTM004+2520;20241022.026;4.0;0.08421052631578947;True;False;0.22915199678100795;True;2;;;;
390;50209;OP22;KJM008+2520;20241017.047;5.0;0.060240963855421686;True;False;0.13349758648431215;True;2;;;;
349;50209;OP22;KJM008+2520;20241120.022;3.6;0.07058823529411765;True;False;0.1232022528411948;True;2;;;;
913;50209;OP23;KJM008+2520;20250402.027;4.0;0.5172413793103449;True;False;0.030267987329679724;True;2;;;;
361;50209;OP22;KJM008+2520;20241120.032;3.6;0.011494252873563218;False;True;0.015086748805632386;False;1;;;;
8;50209;OP22;DBM000+2520;20241106.053;6.7;0.024096385542168676;False;True;0.012574187707474097;False;1;2.13e+18;2e+16;20.28;0.31
559;50209;OP23;DBM000+2520;20250401.052;7.0;0.011494252873563218;False;True;0.005030434126465114;False;1;3.39e+18;3e+16;31.9;0.56
574;50209;OP23;DBM000+2520;20250401.058;4.0;0.011627906976744186;False;True;0.0050284105194348064;False;1;2.79e+18;2e+16;30.95;0.47
572;50209;OP23;DBM000+2520;20250401.059;9.9;0.02127659574468085;False;True;0.00502815768302494;False;1;2.27e+18;2e+16;31.09;0.43
571;50209;OP23;DBM000+2520;20250401.059;6.4;0.023529411764705882;False;True;0.0;False;1;3.72e+18;3e+16;31.24;0.59
575;50209;OP23;DBM000+2520;20250401.058;7.0;0.011904761904761904;False;True;0.0;False;1;2e+18;1e+16;25.46;0.33
237;50209;OP22;FTM004+2520;20241022.026;3.0;0.02040816326530612;False;False;0.22925259028266773;True;1;;;;
236;50209;OP22;FTM004+2520;20241022.026;2.0;0.0;False;False;0.22167487684729065;True;1;;;;
193;50209;OP22;FTM004+2520;20241113.063;0.5;0.0;False;False;0.1713265613999799;True;1;;;;
226;50209;OP22;FTM004+2520;20241022.027;2.0;0.0;False;False;0.17122461290971244;True;1;;;;
227;50209;OP22;FTM004+2520;20241022.027;3.0;0.0;False;False;0.16628129084145973;True;1;;;;
178;50209;OP22;FTM004+2520;20241113.056;0.5;0.0;False;False;0.16121894800362063;True;1;;;;
580;50209;OP23;DBM000+2520;20250401.057;1.0;0.0;False;False;0.1586862488683231;True;1;4.79e+18;8e+16;6.75;0.21
235;50209;OP22;FTM004+2520;20241022.026;1.0;0.0;False;False;0.15611178126256534;True;1;;;;
290;50209;OP22;FTM004+2520;20241022.050;10.0;0.0;False;False;0.1532318818743408;True;1;;;;
204;50209;OP22;FTM004+2520;20241113.062;6.0;0.0;False;False;0.15109433962264152;True;1;;;;
187;50209;OP22;FTM004+2520;20241113.058;0.5;0.0;False;False;0.15103826235607623;True;1;;;;
272;50209;OP22;FTM004+2520;20241022.048;10.0;0.0;False;False;0.15082115413590477;True;1;;;;
315;50209;OP22;FTM004+2520;20241022.059;1.0;0.0;False;False;0.1485949831599055;True;1;;;;
286;50209;OP22;FTM004+2520;20241022.047;10.0;0.0;False;False;0.14855619277593318;True;1;;;;
196;50209;OP22;FTM004+2520;20241113.063;6.0;0.0;False;False;0.14855273093380317;True;1;;;;
228;50209;OP22;FTM004+2520;20241022.027;4.0;0.0;False;False;0.1461526863346233;True;1;;;;
240;50209;OP22;FTM004+2520;20241022.028;1.0;0.0;False;False;0.14608153621877043;True;1;;;;
203;50209;OP22;FTM004+2520;20241113.062;4.0;0.0;False;False;0.14603860848582345;True;1;;;;
533;50209;OP23;DBM000+2520;20250401.079;1.0;0.0;False;False;0.14603126727994772;True;1;2.82e+18;1e+16;16.3;0.12
60;50209;OP22;FTM004+2520;20241113.068;0.5;0.0;False;False;0.1460114676591892;True;1;;;;
202;50209;OP22;FTM004+2520;20241113.062;2.0;0.0;False;False;0.14598099834112502;True;1;;;;
197;50209;OP22;FTM004+2520;20241113.063;8.0;0.0;False;False;0.14354741292530704;True;1;;;;
149;50209;OP22;FTM004+2520;20241022.023;2.0;0.0;False;False;0.14353994767558864;True;1;;;;
216;50209;OP22;FTM004+2520;20241113.061;0.5;0.0;False;False;0.14353994767558864;True;1;;;;
225;50209;OP22;FTM004+2520;20241022.027;1.0;0.0;False;False;0.1432087602973679;True;1;;;;
74;50209;OP22;FTM004+2520;20241022.061;7.0;0.0;False;False;0.14318010550113036;True;1;;;;
273;50209;OP22;FTM004+2520;20241022.048;13.0;0.0;False;False;0.1410978184377199;True;1;;;;
270;50209;OP22;FTM004+2520;20241022.048;4.0;0.0;False;False;0.14105400784471486;True;1;;;;
206;50209;OP22;FTM004+2520;20241113.062;10.0;0.0;False;False;0.14105210168638307;True;1;;;;
285;50209;OP22;FTM004+2520;20241022.047;7.0;0.0;False;False;0.14104563981281135;True;1;;;;
62;50209;OP22;FTM004+2520;20241113.068;4.0;0.0;False;False;0.14099728561375288;True;1;;;;
57;50209;OP22;FTM004+2520;20241113.071;2.0;0.0;False;False;0.1406901401376262;True;1;;;;
166;50209;OP22;FTM004+2520;20241022.022;1.0;0.0;False;False;0.1406901401376262;True;1;;;;
179;50209;OP22;FTM004+2520;20241113.056;2.0;0.0;False;False;0.1385551254336132;True;1;;;;
209;50209;OP22;FTM004+2520;20241113.064;0.5;0.0;False;False;0.13854512526411109;True;1;;;;
555;50209;OP23;DBM000+2520;20250401.054;1.0;0.0;False;False;0.13853270981042892;True;1;2.49e+18;1e+16;17.34;0.12
241;50209;OP22;FTM004+2520;20241022.028;2.0;0.0;False;False;0.13852030558906314;True;1;;;;
243;50209;OP22;FTM004+2520;20241113.060;0.5;0.0;False;False;0.1385002516356316;True;1;;;;
289;50209;OP22;FTM004+2520;20241022.050;7.0;0.0;False;False;0.13847700427243026;True;1;;;;
180;50209;OP22;FTM004+2520;20241113.055;0.5;0.0;False;False;0.13817871314480887;True;1;;;;
251;50209;OP22;FTM004+2520;20241113.074;0.5;0.0;False;False;0.1381717729784028;True;1;;;;
73;50209;OP22;FTM004+2520;20241022.061;4.0;0.0;False;False;0.13815789473684212;True;1;;;;
288;50209;OP22;FTM004+2520;20241022.050;4.0;0.0;False;False;0.1361464567721169;True;1;;;;
194;50209;OP22;FTM004+2520;20241113.063;2.0;0.0;False;False;0.13605271099486974;True;1;;;;
284;50209;OP22;FTM004+2520;20241022.047;4.0;0.0;False;False;0.13602978166817586;True;1;;;;
218;50209;OP22;FTM004+2520;20241113.061;4.0;0.0;False;False;0.13601571155201933;True;1;;;;
195;50209;OP22;FTM004+2520;20241113.063;4.0;0.0;False;False;0.1360068431116031;True;1;;;;
283;50209;OP22;FTM004+2520;20241022.047;1.0;0.0;False;False;0.13600482678867715;True;1;;;;
42;50209;OP22;FTM004+2520;20241113.072;0.5;0.0;False;False;0.13594331088551614;True;1;;;;
514;50209;OP23;DBM000+2520;20250401.072;1.0;0.0;False;False;0.13581301834631818;True;1;2.65e+18;1e+16;21.57;0.17
183;50209;OP22;FTM004+2520;20241113.054;0.5;0.0;False;False;0.13566475731082303;True;1;;;;
167;50209;OP22;FTM004+2520;20241022.022;2.0;0.0;False;False;0.13565365878157803;True;1;;;;
282;50209;OP22;FTM004+2520;20241022.051;10.0;0.0;False;False;0.1335747334540334;True;1;;;;
110;50209;OP22;FTM004+2520;20241022.044;4.0;0.0;False;False;0.13350772171638411;True;1;;;;
191;50209;OP22;FTM004+2520;20241113.059;4.0;0.0;False;False;0.13348439073514604;True;1;;;;
222;50209;OP22;FTM004+2520;20241022.008;1.0;0.0;False;False;0.13348427672955976;True;1;;;;
401;50209;OP22;KJM008+2520;20241017.004;1.0;0.0;False;False;0.1334037310806054;True;1;;;;
276;50209;OP22;FTM004+2520;20241022.049;7.0;0.0;False;False;0.13103864734299517;True;1;;;;
205;50209;OP22;FTM004+2520;20241113.062;8.0;0.0;False;False;0.13101469700020132;True;1;;;;
189;50209;OP22;FTM004+2520;20241113.059;0.5;0.0;False;False;0.13100985717159525;True;1;;;;
247;50209;OP22;FTM004+2520;20241113.057;0.5;0.0;False;False;0.1309931506849315;True;1;;;;
76;50209;OP22;FTM004+2520;20241022.061;13.0;0.0;False;False;0.13098591549295774;True;1;;;;
491;50209;OP22;KJM008+2520;20241009.022;3.0;0.0;False;False;0.1309709568631399;True;1;3.72e+18;1e+16;8.03;0.02
190;50209;OP22;FTM004+2520;20241113.059;2.0;0.0;False;False;0.13095777341587397;True;1;;;;
200;50209;OP22;FTM004+2520;20241113.063;14.0;0.0;False;False;0.13095058563313727;True;1;;;;
468;50209;OP22;KJM008+2520;20241009.006;1.0;0.0;False;False;0.13095058563313727;True;1;2.38e+18;2e+16;8.33;0.11
249;50209;OP22;FTM004+2520;20241113.057;4.0;0.0;False;False;0.13094459262241456;True;1;;;;
43;50209;OP22;FTM004+2520;20241113.072;2.0;0.0;False;False;0.1308608472787577;True;1;;;;
278;50209;OP22;FTM004+2520;20241022.049;13.0;0.0;False;False;0.13068381651007385;True;1;;;;
168;50209;OP22;FTM004+2520;20241022.022;3.0;0.0;False;False;0.1305985137577827;True;1;;;;
234;50209;OP22;FTM004+2520;20241022.009;5.0;0.0;False;False;0.12850173515063118;True;1;;;;
442;50209;OP22;KJM008+2520;20241001.058;4.0;0.0;False;False;0.1284888106613025;True;1;3.48e+18;1e+16;7.3;0.03
433;50209;OP22;KJM008+2520;20241009.029;3.0;0.0;False;False;0.12848234939153172;True;1;2.49e+18;1e+16;6.93;0.03
271;50209;OP22;FTM004+2520;20241022.048;7.0;0.0;False;False;0.12848094902985824;True;1;;;;
199;50209;OP22;FTM004+2520;20241113.063;12.0;0.0;False;False;0.1284694288012872;True;1;;;;
119;50209;OP22;FTM004+2520;20241022.039;3.0;0.0;False;False;0.12846575756050924;True;1;;;;
118;50209;OP22;FTM004+2520;20241022.039;2.0;0.0;False;False;0.128454220566769;True;1;;;;
72;50209;OP22;FTM004+2520;20241022.061;1.0;0.0;False;False;0.12845005278769292;True;1;;;;
185;50209;OP22;FTM004+2520;20241113.054;4.0;0.0;False;False;0.12843482637141418;True;1;;;;
113;50209;OP22;FTM004+2520;20241022.044;13.0;0.0;False;False;0.128424227192762;True;1;;;;
366;50209;OP22;KJM008+2520;20241001.060;4.0;0.011235955056179775;False;False;0.1283056812468577;True;1;3.29e+18;1e+16;6.8;0.03
314;50209;OP22;FTM004+2520;20241022.056;13.0;0.0;False;False;0.12811495176848875;True;1;;;;
233;50209;OP22;FTM004+2520;20241022.009;4.0;0.0;False;False;0.12598147775317092;True;1;;;;
208;50209;OP22;FTM004+2520;20241113.062;14.0;0.0;False;False;0.1259810827128195;True;1;;;;
556;50209;OP23;DBM000+2520;20250401.054;4.0;0.0;False;False;0.12595496582227583;True;1;2.78e+18;1e+16;16.85;0.13
148;50209;OP22;FTM004+2520;20241022.023;1.0;0.0;False;False;0.12594306407806055;True;1;;;;
50;50209;OP22;FTM004+2520;20241113.069;0.5;0.0;False;False;0.1259378619265824;True;1;;;;
37;50209;OP22;FTM004+2520;20241113.070;6.0;0.0;False;False;0.12593039629853148;True;1;;;;
219;50209;OP22;FTM004+2520;20241113.061;6.0;0.0;False;False;0.125925180001007;True;1;;;;
36;50209;OP22;FTM004+2520;20241113.070;4.0;0.0;False;False;0.1259248074890533;True;1;;;;
34;50209;OP22;FTM004+2520;20241113.070;0.5;0.0;False;False;0.12591250062931078;True;1;;;;
38;50209;OP22;FTM004+2520;20241113.070;8.0;0.0;False;False;0.12591103292284495;True;1;;;;
111;50209;OP22;FTM004+2520;20241022.044;7.0;0.0;False;False;0.12588714954447072;True;1;;;;
75;50209;OP22;FTM004+2520;20241022.061;10.0;0.0;False;False;0.12586709560671558;True;1;;;;
467;50209;OP22;KJM008+2520;20241009.020;9.0;0.0;False;False;0.12583014691084726;True;1;2.57e+18;2e+16;10.62;0.08
400;50209;OP22;KJM008+2520;20241017.005;2.0;0.0;False;False;0.12577319587628866;True;1;;;;
252;50209;OP22;FTM004+2520;20241113.074;2.0;0.0;False;False;0.1256594483243732;True;1;;;;
253;50209;OP22;FTM004+2520;20241113.074;4.0;0.0;False;False;0.12562814070351758;True;1;;;;
300;50209;OP22;FTM004+2520;20241022.054;13.0;0.0;False;False;0.12562788828611612;True;1;;;;
169;50209;OP22;FTM004+2520;20241022.022;4.0;0.0;False;False;0.12557742518578027;True;1;;;;
269;50209;OP22;FTM004+2520;20241022.048;1.0;0.0;False;False;0.12345244086562657;True;1;;;;
44;50209;OP22;FTM004+2520;20241113.072;4.0;0.0;False;False;0.12342201881003872;True;1;;;;
248;50209;OP22;FTM004+2520;20241113.057;2.0;0.0;False;False;0.12341389728096677;True;1;;;;
244;50209;OP22;FTM004+2520;20241113.060;2.0;0.0;False;False;0.12340211373930549;True;1;;;;
287;50209;OP22;FTM004+2520;20241022.050;1.0;0.0;False;False;0.1233959035780786;True;1;;;;
207;50209;OP22;FTM004+2520;20241113.062;12.0;0.0;False;False;0.1233952575139707;True;1;;;;
254;50209;OP22;FTM004+2520;20241113.074;6.0;0.0;False;False;0.12335865573275645;True;1;;;;
466;50209;OP22;KJM008+2520;20241009.020;6.0;0.0;False;False;0.12320844857933115;True;1;2.23e+18;1e+16;10.05;0.06
181;50209;OP22;FTM004+2520;20241113.055;2.0;0.0;False;False;0.12316111864236581;True;1;;;;
101;50209;OP22;FTM004+2520;20241022.043;7.0;0.0;False;False;0.12310939148786493;True;1;;;;
102;50209;OP22;FTM004+2520;20241022.043;10.0;0.0;False;False;0.12309778514389032;True;1;;;;
40;50209;OP22;FTM004+2520;20241113.070;12.0;0.0;False;False;0.12309083601286173;True;1;;;;
184;50209;OP22;FTM004+2520;20241113.054;2.0;0.0;False;False;0.1209332729924071;True;1;;;;
274;50209;OP22;FTM004+2520;20241022.049;1.0;0.0;False;False;0.12091947085156682;True;1;;;;
67;50209;OP22;FTM004+2520;20241113.068;14.0;0.0;False;False;0.12091503267973856;True;1;;;;
220;50209;OP22;FTM004+2520;20241113.061;8.0;0.0;False;False;0.12090236164962989;True;1;;;;
230;50209;OP22;FTM004+2520;20241022.009;1.0;0.0;False;False;0.12089792631367022;True;1;;;;
47;50209;OP22;FTM004+2520;20241113.072;10.0;0.0;False;False;0.12088244182532487;True;1;;;;
153;50209;OP22;FTM004+2520;20241022.020;1.0;0.0;False;False;0.12086584445003776;True;1;;;;
277;50209;OP22;FTM004+2520;20241022.049;10.0;0.0;False;False;0.12083270478201841;True;1;;;;
121;50209;OP22;FTM004+2520;20241022.039;5.0;0.0;False;False;0.12079625999095159;True;1;;;;
432;50209;OP22;KJM008+2520;20241009.035;3.0;0.0;False;False;0.12079625999095159;True;1;2.2200000000000005e+18;0.0;6.59;0.02
471;50209;OP22;KJM008+2520;20241017.050;1.0;0.0;False;False;0.12076857300940597;True;1;;;;
422;50209;OP22;KJM008+2520;20241016.053;11.5;0.0;False;False;0.12073820778437092;True;1;;;;
128;50209;OP22;FTM004+2520;20241022.024;2.0;0.0;False;False;0.12060301507537688;True;1;;;;
87;50209;OP22;FTM004+2520;20241022.060;1.0;0.0;False;False;0.1205969549268881;True;1;;;;
295;50209;OP22;FTM004+2520;20241022.055;13.0;0.0;False;False;0.1205969549268881;True;1;;;;
39;50209;OP22;FTM004+2520;20241113.070;10.0;0.0;False;False;0.12058661041635277;True;1;;;;
120;50209;OP22;FTM004+2520;20241022.039;4.0;0.0;False;False;0.11851367658889783;True;1;;;;
308;50209;OP22;FTM004+2520;20241022.053;10.0;0.0;False;False;0.11844816322428263;True;1;;;;
255;50209;OP22;FTM004+2520;20241113.074;8.0;0.0;False;False;0.11842304012889583;True;1;;;;
49;50209;OP22;FTM004+2520;20241113.072;14.0;0.0;False;False;0.11840450681555253;True;1;;;;
258;50209;OP22;FTM004+2520;20241113.074;14.0;0.0;False;False;0.11839919456330229;True;1;;;;
245;50209;OP22;FTM004+2520;20241113.060;4.0;0.0;False;False;0.11838194549392977;True;1;;;;
429;50209;OP22;KJM008+2520;20241009.036;3.0;0.0;False;False;0.11824443215524609;True;1;;;;
486;50209;OP22;KJM008+2520;20241016.055;6.5;0.0;False;False;0.11823576745121706;True;1;;;;
391;50209;OP22;KJM008+2520;20241017.049;2.0;0.0;False;False;0.11815257814855765;True;1;;;;
263;50209;OP22;FTM004+2520;20241022.046;13.0;0.0;False;False;0.11809600321349668;True;1;;;;
106;50209;OP22;FTM004+2520;20241022.042;7.0;0.0;False;False;0.11596537145158044;True;1;;;;
275;50209;OP22;FTM004+2520;20241022.049;4.0;0.0;False;False;0.11591286411430296;True;1;;;;
95;50209;OP22;FTM004+2520;20241022.058;10.0;0.0;False;False;0.11586838398068022;True;1;;;;
217;50209;OP22;FTM004+2520;20241113.061;2.0;0.0;False;False;0.11585887563541195;True;1;;;;
114;50209;OP22;FTM004+2520;20241022.014;1.0;0.0;False;False;0.11579476861167003;True;1;;;;
97;50209;OP22;FTM004+2520;20241022.058;16.0;0.0;False;False;0.11562405864042574;True;1;;;;
304;50209;OP22;FTM004+2520;20241022.052;10.0;0.0;False;False;0.11559909570459684;True;1;;;;
262;50209;OP22;FTM004+2520;20241022.046;10.0;0.0;False;False;0.115587481790325;True;1;;;;
84;50209;OP22;FTM004+2520;20241022.063;7.0;0.0;False;False;0.11558167570825799;True;1;;;;
294;50209;OP22;FTM004+2520;20241022.055;10.0;0.0;False;False;0.1155700652938222;True;1;;;;
88;50209;OP22;FTM004+2520;20241022.060;4.0;0.0;False;False;0.11556805060495005;True;1;;;;
83;50209;OP22;FTM004+2520;20241022.063;4.0;0.0;False;False;0.11554305234602633;True;1;;;;
85;50209;OP22;FTM004+2520;20241022.063;10.0;0.0;False;False;0.11554305234602633;True;1;;;;
125;50209;OP22;FTM004+2520;20241022.025;4.0;0.0;False;False;0.11335075902282095;True;1;;;;
151;50209;OP22;FTM004+2520;20241022.023;4.0;0.0;False;False;0.11333199073607894;True;1;;;;
109;50209;OP22;FTM004+2520;20241022.044;1.0;0.0;False;False;0.1133279726605689;True;1;;;;
100;50209;OP22;FTM004+2520;20241022.043;4.0;0.0;False;False;0.11331857961975657;True;1;;;;
45;50209;OP22;FTM004+2520;20241113.072;6.0;0.0;False;False;0.11331387742779511;True;1;;;;
267;50209;OP22;FTM004+2520;20241022.045;10.0;0.0;False;False;0.11330049261083744;True;1;;;;
105;50209;OP22;FTM004+2520;20241022.042;4.0;0.0;False;False;0.1132957859800865;True;1;;;;
198;50209;OP22;FTM004+2520;20241113.063;10.0;0.0;False;False;0.11328164333903937;True;1;;;;
86;50209;OP22;FTM004+2520;20241022.063;13.0;0.0;False;False;0.11327869676705717;True;1;;;;
309;50209;OP22;FTM004+2520;20241022.053;13.0;0.0;False;False;0.11326161270862659;True;1;;;;
163;50209;OP22;FTM004+2520;20241022.018;2.0;0.0;False;False;0.11325591916754638;True;1;;;;
485;50209;OP22;KJM008+2520;20241016.055;4.0;0.0;False;False;0.11322937625754527;True;1;;;;
423;50209;OP22;KJM008+2520;20241016.053;14.0;0.0;False;False;0.11317244846656611;True;1;;;;
351;50209;OP22;KJM008+2520;20241120.022;10.6;0.0;False;False;0.11316106977679469;True;1;;;;
402;50209;OP22;KJM008+2520;20241017.004;2.0;0.0;False;False;0.11313354786806114;True;1;;;;
