;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;MMG000+1800;20250415.087;3.612;7.701;3.51547744;-671.5844289909566;0.006383804445267838;results/calculationTables/results_20250415.087.csv
1;MMG000+1800;20250415.086;2.412;6.501;2.119000064;382.73142099375787;0.0069515729996295714;results/calculationTables/results_20250415.086.csv
2;MMG000+1800;20250415.083;2.312;6.501;2.200597696;51.09869486181639;0.004826051603064878;results/calculationTables/results_20250415.083.csv
3;MMG000+1800;20250415.082;1.712;3.001;1.419000064;538.8781024009489;0.009026783455351154;results/calculationTables/results_20250415.082.csv
