;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;EKM006+2620;20241112.054;12.312;12.000999999;11.66592;;0.0017991937027115924;results/calculationTables/results_20241112.054.csv
1;EKM006+2620;20241112.055;15.52;15.001;14.99852;;0.0018112793153160908;results/calculationTables/results_20241112.055.csv
2;EKM006+2620;20241112.056;15.52;15.001;15.3242;;0.0018136704577294334;results/calculationTables/results_20241112.056.csv
3;EKM006+2620;20241010.006;4.12;4.001;4.0;;0.0018056111312781593;results/calculationTables/results_20241010.006.csv
4;EKM006+2620;20241010.007;4.12;4.001;4.0;;0.0017877769982245241;results/calculationTables/results_20241010.007.csv
5;EKM006+2620;20241010.009;4.12;4.001;4.00052;;0.0017967497079507243;results/calculationTables/results_20241010.009.csv
6;EKM006+2620;20241010.008;4.12;4.001;4.00048;;0.0017967107000294276;results/calculationTables/results_20241010.008.csv
7;EKM006+2620;20241010.005;4.12;4.001;4.00096;;0.0017961177416462046;results/calculationTables/results_20241010.005.csv
