;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;KJM008+2520;20241120.008;15.12;15.001;14.9982;;0.0017813358524466528;results/calculationTables/results_20241120.008.csv
1;KJM008+2520;20241120.007;15.12;15.001;14.99744;;0.0017790175167295209;results/calculationTables/results_20241120.007.csv
2;KJM008+2520;20241120.012;6.12;6.001;6.00032;;0.0017850500836108696;results/calculationTables/results_20241120.012.csv
3;KJM008+2520;20241120.009;35.12;35.001;34.99728;;0.0017743832769392814;results/calculationTables/results_20241120.009.csv
4;KJM008+2520;20241120.010;0.312;35.001;0.14808;;0.0026026278527212206;results/calculationTables/results_20241120.010.csv
5;KJM008+2520;20241120.013;6.12;6.001;5.99928;;0.0017859757019491737;results/calculationTables/results_20241120.013.csv
6;KJM008+2520;20241120.015;3.12;3.000999999;2.99868;;0.0018003871356849909;results/calculationTables/results_20241120.015.csv
7;KJM008+2520;20241120.016;22.312;30.0;22.10808;;0.0017726053881038744;results/calculationTables/results_20241120.016.csv
8;KJM008+2520;20241120.017;1.013;35.001;0.09776;;0.0010142916629224117;results/calculationTables/results_20241120.017.csv
9;KJM008+2520;20241120.021;28.912;35.001;28.70268;;0.001783134301955654;results/calculationTables/results_20241120.021.csv
10;KJM008+2520;20241120.018;35.12;35.001;34.99748;;0.0017753392617701903;results/calculationTables/results_20241120.018.csv
11;KJM008+2520;20241120.023;3.01;35.001;2.64192;;0.001952256040650921;results/calculationTables/results_20241120.023.csv
12;KJM008+2520;20241120.051;1.349;8.001;1.13092;;0.001988986686624729;results/calculationTables/results_20241120.051.csv
13;KJM008+2520;20241120.048;13.12;13.001;12.9978;;0.0017818879694924945;results/calculationTables/results_20241120.048.csv
14;KJM008+2520;20241120.045;13.12;13.001;12.99848;;0.0017815227151237504;results/calculationTables/results_20241120.045.csv
15;KJM008+2520;20241120.044;7.12;2.001;7.001402304;;0.004847586115663037;results/calculationTables/results_20241120.044.csv
16;KJM008+2520;20241120.050;2.382;2.001;1.99828;;0.002028562825634888;results/calculationTables/results_20241120.050.csv
17;KJM008+2520;20241120.047;2.7;2.001;2.349801984;;0.0022478875299059634;results/calculationTables/results_20241120.047.csv
18;KJM008+2520;20241120.054;7.12;2.001;7.000442368;;0.004847054903126732;results/calculationTables/results_20241120.054.csv
