;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;EJM007+2520;20240925.053;5.12;7.2566;4.9988;;0.0017892818232748023;results/calculationTables/results_20240925.053.csv
1;EJM007+2520;20240925.059;3.512;15.001;2.49872;;0.002280493032295792;results/calculationTables/results_20240925.059.csv
2;EJM007+2520;20240925.057;3.512;15.001;2.499;;0.0021573336845105233;results/calculationTables/results_20240925.057.csv
3;EJM007+2520;20240925.054;5.12;7.2566;4.99888;;0.0017899560830980821;results/calculationTables/results_20240925.054.csv
4;EJM007+2520;20240925.055;15.12;15.001;14.99892;;0.0010601248797200194;results/calculationTables/results_20240925.055.csv
5;EJM007+2520;20240925.060;15.12;15.001;14.99968;;0.0010959236377411754;results/calculationTables/results_20240925.060.csv
6;EJM007+2520;20240925.058;15.12;15.001;14.9996;;0.001096094748553959;results/calculationTables/results_20240925.058.csv
7;EJM007+2520;20240925.056;15.12;15.001;15.00012;;0.0010593534712915206;results/calculationTables/results_20240925.056.csv
8;EJM007+2520;20240925.061;8.712;15.001;8.21308;;0.0018344417008984719;results/calculationTables/results_20240925.061.csv
