;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;FTM004+2585;20241113.042;15.52;15.001;14.9994;;0.0017951080504794862;results/calculationTables/results_20241113.042.csv
1;FTM004+2585;20241114.042;3.12;3.001;2.99816;;0.0018033252191063432;results/calculationTables/results_20241114.042.csv
2;FTM004+2585;20241114.051;20.12;20.001;19.99884;;0.0017683647840249514;results/calculationTables/results_20241114.051.csv
3;FTM004+2585;20241114.064;15.12;15.001;14.99724;;0.001835012623266934;results/calculationTables/results_20241114.064.csv
4;FTM004+2585;20241114.067;15.12;15.001;14.99752;;0.0018377852728812464;results/calculationTables/results_20241114.067.csv
5;FTM004+2585;20241114.065;1.912;15.001;1.4758;;0.0018353278437086178;results/calculationTables/results_20241114.065.csv
6;FTM004+2585;20241114.066;4.412;15.001;3.95336;;0.0018315556894875234;results/calculationTables/results_20241114.066.csv
7;FTM004+2585;20241114.016;0.612;8.001;0.10704;;0.0012387178226633034;results/calculationTables/results_20241114.016.csv
8;FTM004+2585;20241114.011;8.52;8.001;7.99788;;0.0018268293270255489;results/calculationTables/results_20241114.011.csv
9;FTM004+2585;20241114.015;0.612;8.001;0.14808;;0.0013349911300303034;results/calculationTables/results_20241114.015.csv
10;FTM004+2585;20241114.012;0.612;8.001;0.1476;;0.0013565405863102571;results/calculationTables/results_20241114.012.csv
11;FTM004+2585;20241114.010;15.12;15.001;14.9978;;0.001775064542962674;results/calculationTables/results_20241114.010.csv
12;FTM004+2585;20241114.039;100.12;100.001;99.99832;;0.0017744166378880618;results/calculationTables/results_20241114.039.csv
13;FTM004+2585;20241114.038;30.12;30.001;30.0346;;0.00177481175721172;results/calculationTables/results_20241114.038.csv
14;FTM004+2585;20241114.037;0.555;30.001;0.105;;0.0008955316564564119;results/calculationTables/results_20241114.037.csv
15;FTM004+2585;20241114.036;9.912;11.000999999;9.4786;;0.0017736554739952966;results/calculationTables/results_20241114.036.csv
16;FTM004+2585;20241114.025;15.52;15.001;14.99856;;0.0017896678307003618;results/calculationTables/results_20241114.025.csv
17;FTM004+2585;20241114.026;15.52;15.001;15.019921984;;0.0017887393697546246;results/calculationTables/results_20241114.026.csv
18;FTM004+2585;20241114.022;15.52;15.001;13.48016;;0.0017784297120078262;results/calculationTables/results_20241114.022.csv
19;FTM004+2585;20241114.021;15.52;15.001;13.43092;;0.0017890444847166705;results/calculationTables/results_20241114.021.csv
20;FTM004+2585;20241114.024;5.512;15.001;5.26064;;0.0017197459217372006;results/calculationTables/results_20241114.024.csv
21;FTM004+2585;20241114.023;14.312;15.001;13.59272;;0.0018061201538033238;results/calculationTables/results_20241114.023.csv
22;FTM004+2585;20241114.018;5.712;8.001;5.1124;;0.001818825465094243;results/calculationTables/results_20241114.018.csv
23;FTM004+2585;20241114.020;11.012;15.001;10.54104;;0.0017680946914385481;results/calculationTables/results_20241114.020.csv
24;FTM004+2585;20241114.035;15.52;15.001;15.20328;;0.0017809173437240233;results/calculationTables/results_20241114.035.csv
25;FTM004+2585;20241114.029;15.52;15.001;14.9986;;0.0017887913745859116;results/calculationTables/results_20241114.029.csv
26;FTM004+2585;20241114.031;15.52;15.001;14.99884;;0.0017895068954856977;results/calculationTables/results_20241114.031.csv
27;FTM004+2585;20241114.030;15.52;15.001;15.33264;;0.001777344153670536;results/calculationTables/results_20241114.030.csv
28;FTM004+2585;20241114.027;11.12;11.000999999;10.99708;;0.0017825213615138235;results/calculationTables/results_20241114.027.csv
29;FTM004+2585;20241114.034;0.612;11.000999999;0.13576;;0.0015666552282451358;results/calculationTables/results_20241114.034.csv
30;FTM004+2585;20241114.033;0.612;11.000999999;0.14784;;0.0014858546046022873;results/calculationTables/results_20241114.033.csv
31;FTM004+2585;20241114.032;0.612;11.000999999;0.14732;;0.0014887890209263853;results/calculationTables/results_20241114.032.csv
32;FTM004+2585;20241114.028;10.612;11.000999999;10.16536;;0.0017815151594633317;results/calculationTables/results_20241114.028.csv
33;FTM004+2585;20241113.016;2.52;2.001;1.99772;;0.00211451118394109;results/calculationTables/results_20241113.016.csv
34;FTM004+2585;20241113.015;2.52;2.001;1.99788;;0.002110210415852786;results/calculationTables/results_20241113.015.csv
35;FTM004+2585;20241113.014;2.52;2.001;1.9976;;0.002111806840926097;results/calculationTables/results_20241113.014.csv
36;FTM004+2585;20241113.017;14.512;15.001;14.0608;;0.0017699566150011755;results/calculationTables/results_20241113.017.csv
