;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;EIM000+2520;20250401.008;9.62;9.501;9.499;0.010034472453813307;0.0017814174963258927;results/calculationTables/results_20250401.008.csv
1;EIM000+2520;20250401.016;10.12;10.001;9.99956;0.016800745019522747;0.00170526388871452;results/calculationTables/results_20250401.016.csv
2;EIM000+2520;20250401.019;1.012;23.001;0.29856;-0.012647903061697888;0.003842666952589415;results/calculationTables/results_20250401.019.csv
3;EIM000+2520;20250401.017;0.512;23.001;0.05524;-4.092749543259179;0.0013444433681460597;results/calculationTables/results_20250401.017.csv
4;EIM000+2520;20250401.022;0.712;6.501;0.10216256;-0.4804011094159754;0.00670436559687085;results/calculationTables/results_20250401.022.csv
5;EIM000+2520;20250401.021;23.12;23.001;23.00048;0.009605804161934009;0.0016431774420122478;results/calculationTables/results_20250401.021.csv
6;EIM000+2520;20250401.014;10.12;10.001;9.99976;0.021937595671590954;0.0016813447819140623;results/calculationTables/results_20250401.014.csv
7;EIM000+2520;20250401.015;10.12;10.001;9.99996;0.029333951357271012;0.0016997746898211657;results/calculationTables/results_20250401.015.csv
8;EIM000+2520;20250401.023;23.12;23.001;23.00016;0.005214034284518742;0.0016494591353085608;results/calculationTables/results_20250401.023.csv
9;EIM000+2520;20250401.020;16.712;23.001;15.99984;0.004131216926970519;0.0017122441062993451;results/calculationTables/results_20250401.020.csv
10;EIM000+2520;20250401.007;15.12;15.001;15.0006;0.0;0.0017675414405568966;results/calculationTables/results_20250401.007.csv
11;EIM000+2520;20250401.006;15.12;15.001;15.00004;0.00932705304242479;0.0017634636741623152;results/calculationTables/results_20250401.006.csv
12;EIM000+2520;20250401.013;100.12;100.001;99.99948;0.03743596751353382;0.001768951906078628;results/calculationTables/results_20250401.013.csv
13;EIM000+2520;20250401.012;10.12;10.001;10.00096;0.028507468798418943;0.001775491773647618;results/calculationTables/results_20250401.012.csv
14;EIM000+2520;20250401.010;9.62;9.501;9.4988;0.04931844727144702;0.0017651507242896704;results/calculationTables/results_20250401.010.csv
15;EIM000+2520;20250408.039;9.62;9.501;9.4984;17.725143518376903;0.001715477854125621;results/calculationTables/results_20250408.039.csv
16;EIM000+2520;20250403.044;4.512;8.001;4.33176;0.04611775814930327;0.0005070704593265065;results/calculationTables/results_20250403.044.csv
17;EIM000+2520;20250403.042;5.612;8.001;5.43148;0.06803389968214058;0.0004051018949791347;results/calculationTables/results_20250403.042.csv
18;EIM000+2520;20250403.062;20.112;20.001;19.93236;-0.00515007256473387;0.0002722707840574603;results/calculationTables/results_20250403.062.csv
19;EIM000+2520;20250403.063;20.12;20.001;20.0002;0.013787278604865047;;results/calculationTables/results_20250403.063.csv
20;EIM000+2520;20250403.068;9.112;10.001;8.69268;-0.00028850381557447895;0.00011904201521148786;results/calculationTables/results_20250403.068.csv
21;EIM000+2520;20250403.067;15.12;15.001;14.99976;0.01319942841028231;0.0002317357356115729;results/calculationTables/results_20250403.067.csv
22;EIM000+2520;20250403.069;20.12;20.001;19.99924;0.003563959057303548;;results/calculationTables/results_20250403.069.csv
23;EIM000+2520;20250403.070;0.512;20.001;0.29936;-0.7525932938735911;;results/calculationTables/results_20250403.070.csv
24;EIM000+2520;20250403.065;0.512;20.001;0.29936;0.15095231980370927;0.0006052469879268904;results/calculationTables/results_20250403.065.csv
25;EIM000+2520;20250403.064;0.512;20.001;0.29884;0.178741419270817;0.0007023077474673065;results/calculationTables/results_20250403.064.csv
26;EIM000+2520;20250403.066;0.512;20.001;0.29936;2.299064361328165;0.0006209484498169996;results/calculationTables/results_20250403.066.csv
27;EIM000+2520;20250403.074;0.512;20.001;0.27772;-2.0849759315073064;0.000632298018188151;results/calculationTables/results_20250403.074.csv
28;EIM000+2520;20250403.030;21.12;21.001;21.00048;-0.00861965289778893;;results/calculationTables/results_20250403.030.csv
29;EIM000+2520;20250403.031;21.12;21.001;20.99976;0.007151282790083445;;results/calculationTables/results_20250403.031.csv
30;EIM000+2520;20250403.029;15.61;15.001;15.00016;0.016217449615029245;;results/calculationTables/results_20250403.029.csv
31;EIM000+2520;20250403.028;15.61;15.001;14.99936;0.006239345831643242;;results/calculationTables/results_20250403.028.csv
32;EIM000+2520;20250403.040;4.512;8.001;4.393241984;0.13639441455786588;0.00044840684606982644;results/calculationTables/results_20250403.040.csv
33;EIM000+2520;20250403.039;5.312;8.001;5.1692;0.022224394430297386;0.0004223742093461031;results/calculationTables/results_20250403.039.csv
34;EIM000+2520;20250403.035;4.618;8.001;4.47192;8.95570587128176;0.0006644305445503686;results/calculationTables/results_20250403.035.csv
35;EIM000+2520;20250403.037;3.412;8.001;1.215999744;0.0;0.004877145398190263;results/calculationTables/results_20250403.037.csv
36;EIM000+2520;20250403.046;21.12;21.001;20.99968;0.011383698411431976;0.0011215873117418576;results/calculationTables/results_20250403.046.csv
37;EIM000+2520;20250403.045;21.12;21.001;20.99904;0.012537376112991983;0.0012132418343329782;results/calculationTables/results_20250403.045.csv
38;EIM000+2520;20250403.043;21.12;21.001;21.00036;0.011247547577667954;0.001212081681318523;results/calculationTables/results_20250403.043.csv
39;EIM000+2520;20250403.033;21.12;21.001;21.0006;0.08926772686387283;;results/calculationTables/results_20250403.033.csv
40;EIM000+2520;20250403.041;21.12;21.001;20.99948;0.009884035372822956;0.0010378984986187986;results/calculationTables/results_20250403.041.csv
41;EIM000+2520;20250403.034;21.12;21.001;20.99976;0.012037013454262615;0.0008119531530135296;results/calculationTables/results_20250403.034.csv
42;EIM000+2520;20250403.032;21.12;21.001;21.00048;0.006712951643592559;;results/calculationTables/results_20250403.032.csv
43;EIM000+2520;20250403.038;21.12;21.001;20.99932;0.0117141601313697;;results/calculationTables/results_20250403.038.csv
44;EIM000+2520;20250403.054;15.12;15.001;14.99768;0.016791203844557213;0.0002710232139216033;results/calculationTables/results_20250403.054.csv
45;EIM000+2520;20250403.053;15.12;15.001;14.99748;0.006691977782476069;0.0005873839834178085;results/calculationTables/results_20250403.053.csv
46;EIM000+2520;20250403.057;8.12;8.001;8.00036;-0.07242270157425423;7.019207664641634e-05;results/calculationTables/results_20250403.057.csv
47;EIM000+2520;20250403.059;8.112;8.001;7.921402368;0.006415971316365335;9.061375436805891e-05;results/calculationTables/results_20250403.059.csv
48;EIM000+2520;20250403.052;6.512;8.001;6.319522304;0.3315246009420482;0.0004046698607232651;results/calculationTables/results_20250403.052.csv
49;EIM000+2520;20250403.056;8.12;8.001;8.00096;0.00962002658509314;6.667742688784064e-05;results/calculationTables/results_20250403.056.csv
50;EIM000+2520;20250403.055;7.012;8.001;6.719842624;0.015695857792222042;8.509321938625868e-05;results/calculationTables/results_20250403.055.csv
51;EIM000+2520;20250403.058;6.712;8.001;6.44204;0.06366303735552463;8.467062506512007e-05;results/calculationTables/results_20250403.058.csv
52;EIM000+2520;20250403.051;7.707;8.001;7.504642368;-0.09962712493689141;0.0003885280325795166;results/calculationTables/results_20250403.051.csv
53;EIM000+2520;20250403.071;20.12;20.001;20.00036;0.015361641764238272;;results/calculationTables/results_20250403.071.csv
54;EIM000+2520;20250403.075;20.12;20.001;19.99924;0.003200948054139733;2.8837566225289324e-05;results/calculationTables/results_20250403.075.csv
55;EIM000+2520;20250403.072;2.597;20.001;2.521362496;-0.01899041810386852;5.945583789623007e-05;results/calculationTables/results_20250403.072.csv
56;EIM000+2520;20250403.079;15.12;15.001;15.00028;0.007433169724635138;7.052717852157025e-05;results/calculationTables/results_20250403.079.csv
57;EIM000+2520;20250403.078;15.12;15.001;14.999642304;0.012313758645240556;5.276285620668272e-05;results/calculationTables/results_20250403.078.csv
58;EIM000+2520;20250403.060;15.12;15.001;14.99896;0.021094252323828437;0.00013510550064662203;results/calculationTables/results_20250403.060.csv
59;EIM000+2520;20250403.061;15.12;15.001;14.99892;0.020768720675675246;0.00020155714986465809;results/calculationTables/results_20250403.061.csv
60;EIM000+2520;20250403.080;15.12;15.001;14.99932;0.007400959853708539;0.00021430600464389897;results/calculationTables/results_20250403.080.csv
61;EIM000+2520;20250403.073;20.12;20.001;19.99964;0.011482965081201014;;results/calculationTables/results_20250403.073.csv
62;EIM000+2520;20250403.077;20.12;20.001;19.99948;0.0062993536680394785;4.020352058995958e-05;results/calculationTables/results_20250403.077.csv
63;EIM000+2520;20250403.076;20.12;20.001;20.00028;0.008238120798290451;3.5325887423352804e-05;results/calculationTables/results_20250403.076.csv
64;EIM000+2520;20250410.020;15.12;15.001;15.00124;3.8719591605535872;0.0017288963814932209;results/calculationTables/results_20250410.020.csv
65;EIM000+2520;20250410.022;15.12;15.001;14.99904;12.720892083034473;0.0017308040852956367;results/calculationTables/results_20250410.022.csv
66;EIM000+2520;20250410.025;15.12;15.001;14.99904;1.5756412465567609;0.0017379269066936306;results/calculationTables/results_20250410.025.csv
67;EIM000+2520;20250410.024;15.12;15.001;15.0004;-6.690189313374123;0.0017331140298765676;results/calculationTables/results_20250410.024.csv
68;EIM000+2520;20250410.019;15.12;15.001;14.99892;1.3481233808651272;0.001731741432267182;results/calculationTables/results_20250410.019.csv
69;EIM000+2520;20250410.023;15.12;15.001;14.99892;-7.574139015630176;0.0017124643077947583;results/calculationTables/results_20250410.023.csv
70;EIM000+2520;20250410.009;15.12;15.001;14.9988;19.174088098824523;0.0017717106767596617;results/calculationTables/results_20250410.009.csv
71;EIM000+2520;20250410.012;15.12;15.001;14.99932;7.89122181928935;0.0017728318912467703;results/calculationTables/results_20250410.012.csv
72;EIM000+2520;20250410.013;15.12;15.001;14.9988;1.6573637226655482;0.0017686500922457372;results/calculationTables/results_20250410.013.csv
73;EIM000+2520;20250410.015;15.12;15.001;14.99888;1.1234166451655296;0.0017702091852354086;results/calculationTables/results_20250410.015.csv
74;EIM000+2520;20250410.018;15.12;15.001;15.0002;11.473334703405536;0.0017329507557269513;results/calculationTables/results_20250410.018.csv
75;EIM000+2520;20250410.026;15.12;15.001;14.99964;11.88925885076987;0.0017393349387694551;results/calculationTables/results_20250410.026.csv
76;EIM000+2520;20250410.033;15.12;15.001;14.99956;-26.50710353644964;0.0008395153929199831;results/calculationTables/results_20250410.033.csv
77;EIM000+2520;20250410.035;15.12;15.001;14.99972;16.78838812333939;0.0013501583202061797;results/calculationTables/results_20250410.035.csv
78;EIM000+2520;20250410.034;15.12;15.001;14.999;51.88238639152942;0.0013268769918621842;results/calculationTables/results_20250410.034.csv
79;EIM000+2520;20250410.029;15.12;15.001;14.99884;1.177429249503518;0.0017493658531753833;results/calculationTables/results_20250410.029.csv
80;EIM000+2520;20250410.021;15.12;15.001;14.99968;5.778063559226153;0.0017295605623912878;results/calculationTables/results_20250410.021.csv
81;EIM000+2520;20250410.031;15.12;15.001;14.9986;2.631862486719825;0.0017411534090014474;results/calculationTables/results_20250410.031.csv
82;EIM000+2520;20250410.028;9.212;15.001;9.09012;18.588912481619392;0.0017128441737730316;results/calculationTables/results_20250410.028.csv
83;EIM000+2520;20250410.032;15.12;15.001;15.00016;4.690486889762176;0.0017271518369870998;results/calculationTables/results_20250410.032.csv
84;EIM000+2520;20250410.037;15.12;15.001;14.99876;3.544867248305982;0.0015075791300398398;results/calculationTables/results_20250410.037.csv
85;EIM000+2520;20250410.039;15.12;15.001;15.00044;6.122844999000763;0.001359076049829172;results/calculationTables/results_20250410.039.csv
