;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;EIM000+2670;20241205.062;4.562;10.001;4.2556;;0.0018468988284183036;results/calculationTables/results_20241205.062.csv
1;EIM000+2670;20241205.063;18.12;18.001;17.99732;;0.0017783269586248227;results/calculationTables/results_20241205.063.csv
2;EIM000+2670;20241205.064;10.432;10.001;10.22180192;;0.001825597626508362;results/calculationTables/results_20241205.064.csv
3;EIM000+2670;20241205.065;18.12;18.001;17.99812;;0.0017773245328096033;results/calculationTables/results_20241205.065.csv
4;EIM000+2670;20241205.067;8.546;8.201;8.19752;;0.0018213905727908987;results/calculationTables/results_20241205.067.csv
5;EIM000+2670;20241205.068;18.12;18.001;17.99788;;0.0017780253160788054;results/calculationTables/results_20241205.068.csv
6;EIM000+2670;20241205.066;10.888;10.501;10.49764;;0.002281328938735552;results/calculationTables/results_20241205.066.csv
7;EIM000+2670;20241205.069;20.12;15.001;14.9992;;0.0017348852720877562;results/calculationTables/results_20241205.069.csv
8;EIM000+2670;20241205.070;18.12;18.001;17.99816;;0.0017777361395114016;results/calculationTables/results_20241205.070.csv
9;EIM000+2670;20241205.072;50.52;50.001;49.9984;;;results/calculationTables/results_20241205.072.csv
10;EIM000+2670;20241205.073;15.395;15.001;14.99852;;0.0017987432634953959;results/calculationTables/results_20241205.073.csv
11;EIM000+2670;20241205.074;50.52;50.001;49.99844;;0.0017844227104716552;results/calculationTables/results_20241205.074.csv
12;EIM000+2670;20241205.071;14.123;15.001;14.06516;;0.001765219367262274;results/calculationTables/results_20241205.071.csv
13;EIM000+2670;20241205.061;3.377;10.501;2.99904;;0.001933442927768964;results/calculationTables/results_20241205.061.csv
