;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;FMM002-2620;20250304.041;3.12;11.000999999;3.00012;0.016032676572717952;0.001800245046704304;results/calculationTables/results_20250304.041.csv
1;FMM002-2620;20250304.040;3.12;11.000999999;3.0006;0.02466671118831101;0.0017980873509455626;results/calculationTables/results_20250304.040.csv
2;FMM002-2620;20250304.046;8.512;11.000999999;8.38884;0.017736165826693222;0.002345146889882517;results/calculationTables/results_20250304.046.csv
3;FMM002-2620;20250304.055;0.512;11.000999999;0.29036;0.05304155939646705;0.0016802175167987532;results/calculationTables/results_20250304.055.csv
