;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;KTM000+2590;20250424.028;0.028;15.001;0.01448;313.0426661946403;0.0012516873437580897;results/calculationTables/results_20250424.028.csv
1;KTM000+2590;20250424.027;15.12;15.001;14.99812;0.0;;results/calculationTables/results_20250424.027.csv
2;KTM000+2590;20250424.036;17.12;15.001;14.99772;16.501188055574346;0.001759848022640398;results/calculationTables/results_20250424.036.csv
3;KTM000+2590;20250424.014;5.112;10.001;4.900442112;16.305501110096802;0.0017676397746263148;results/calculationTables/results_20250424.014.csv
4;KTM000+2590;20250424.015;10.12;10.001;9.99836;-68.96927638334293;0.001779061117416092;results/calculationTables/results_20250424.015.csv
5;KTM000+2590;20250424.030;17.12;15.001;14.99736;12.929539627510303;0.001756609951092212;results/calculationTables/results_20250424.030.csv
6;KTM000+2590;20250424.024;12.12;12.000999999;11.99876;30.849477745112658;0.0017714573412303343;results/calculationTables/results_20250424.024.csv
7;KTM000+2590;20250424.033;12.12;12.000999999;11.99768;19.95602929676898;0.0017566742357542416;results/calculationTables/results_20250424.033.csv
8;KTM000+2590;20250424.025;5.112;15.001;4.93184;506.94725853397193;0.0017744314821269318;results/calculationTables/results_20250424.025.csv
9;KTM000+2590;20250424.039;14.812;15.001;14.599082304;12.370877360691509;0.0032412941367811025;results/calculationTables/results_20250424.039.csv
10;KTM000+2590;20250424.037;10.12;15.001;10.108;15.907713912078348;0.001742723251052146;results/calculationTables/results_20250424.037.csv
11;KTM000+2590;20250424.029;15.12;15.001;14.99788;15.919070520657662;0.0017544204945330948;results/calculationTables/results_20250424.029.csv
12;KTM000+2590;20250424.034;15.12;15.001;14.99796;14.378001777293486;0.0017505826308258237;results/calculationTables/results_20250424.034.csv
13;KTM000+2590;20250424.031;15.12;15.001;14.9976;14.753474784398415;0.0017534832484487992;results/calculationTables/results_20250424.031.csv
14;KTM000+2590;20250424.026;15.12;15.001;14.99872;6.100442204239913;;results/calculationTables/results_20250424.026.csv
15;KTM000+2590;20250424.022;10.12;10.001;9.99748;12.266579621462325;0.0017748459053395819;results/calculationTables/results_20250424.022.csv
16;KTM000+2590;20250424.023;10.12;10.001;9.99836;50.38911790788475;0.001776207778696442;results/calculationTables/results_20250424.023.csv
17;KTM000+2590;20250424.021;10.12;10.001;9.99868;-70.70932567537469;0.001779262920895268;results/calculationTables/results_20250424.021.csv
18;KTM000+2590;20250424.018;10.12;10.001;9.99864;16.22711779288315;;results/calculationTables/results_20250424.018.csv
19;KTM000+2590;20250424.020;10.12;10.001;9.9972;8.116465831174866;0.0017811717060627675;results/calculationTables/results_20250424.020.csv
20;KTM000+2590;20250424.019;5.312;10.001;5.15632;8.29655238381605;0.001781340152777292;results/calculationTables/results_20250424.019.csv
21;KTM000+2590;20250424.016;5.312;10.001;5.1118;-6265.739631692571;0.0017673542700899268;results/calculationTables/results_20250424.016.csv
22;KTM000+2590;20250424.017;5.512;10.001;5.3848;222.35124390600353;0.0017795271629620659;results/calculationTables/results_20250424.017.csv
23;KTM000+2590;20250424.042;17.12;15.001;14.99852;24.618208295916435;0.0017572879618508433;results/calculationTables/results_20250424.042.csv
