;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;EIM000+1815;20241107.019;4.912;6.001;3.049000448;;0.003426880123424954;results/calculationTables/results_20241107.019.csv
1;EIM000+1815;20241015.019;3.12;2.05;1.651000064;;0.007150516968256563;results/calculationTables/results_20241015.019.csv
2;EIM000+1815;20241015.016;2.62;0.070999999;1.5;;0.00841269333844494;results/calculationTables/results_20241015.016.csv
3;EIM000+1815;20241015.012;2.62;0.070999999;0.249999872;;0.0016787900174202713;results/calculationTables/results_20241015.012.csv
4;EIM000+1815;20241015.014;2.52;0.070000001;0.249000448;;0.001318016004872911;results/calculationTables/results_20241015.014.csv
5;EIM000+1815;20241015.018;2.62;0.070999999;1.001000192;;0.008378614022231312;results/calculationTables/results_20241015.018.csv
6;EIM000+1815;20241015.035;3.22;2.101;2.09675808;;0.0037972858866269156;results/calculationTables/results_20241015.035.csv
7;EIM000+1815;20241015.031;2.312;2.101;0.125999872;;0.002443265099182119;results/calculationTables/results_20241015.031.csv
8;EIM000+1815;20241015.026;3.12;2.101;1.651000064;;0.005258174686841803;results/calculationTables/results_20241015.026.csv
9;EIM000+1815;20241015.020;3.12;2.05;1.645999616;;0.0068057871018369605;results/calculationTables/results_20241015.020.csv
10;EIM000+1815;20241015.023;3.12;2.05;1.936078016;;0.004416622641696606;results/calculationTables/results_20241015.023.csv
11;EIM000+1815;20241015.040;3.812;5.001;2.254000128;;0.007475624068132754;results/calculationTables/results_20241015.040.csv
12;EIM000+1815;20241107.014;2.212;6.001;0.751000064;;0.007314656808778246;results/calculationTables/results_20241107.014.csv
13;EIM000+1815;20241107.013;7.22;6.001;2.485558144;;0.0021013929721139424;results/calculationTables/results_20241107.013.csv
14;EIM000+1815;20241107.015;7.22;6.001;2.648999936;;0.0030706132346232278;results/calculationTables/results_20241107.015.csv
15;EIM000+1815;20241107.012;6.22;5.101;4.927477952;;0.0023030372026625365;results/calculationTables/results_20241107.012.csv
16;EIM000+1815;20241107.009;3.612;5.101;1.697999872;;0.0074391478738227235;results/calculationTables/results_20241107.009.csv
17;EIM000+1815;20241107.016;7.22;6.001;3.049000448;;0.0033578373867479507;results/calculationTables/results_20241107.016.csv
18;EIM000+1815;20241107.017;7.22;6.001;3.049000192;;0.0048473958595285525;results/calculationTables/results_20241107.017.csv
19;EIM000+1815;20241107.020;5.012;6.001;3.005999872;;0.0038783545250018875;results/calculationTables/results_20241107.020.csv
20;EIM000+1815;20241107.018;4.012;6.001;2.160077632;;0.0041051457364054585;results/calculationTables/results_20241107.018.csv
21;EIM000+1815;20241107.011;4.512;5.101;2.840437952;;0.0030033334451231245;results/calculationTables/results_20241107.011.csv
