;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;FMM001+2520;20250604.018;;;;;;results/calculationTables/results_20250604.018.csv
1;FMM001+2520;20250604.019;;;;;;results/calculationTables/results_20250604.019.csv
2;FMM001+2520;20250604.017;;;;;;results/calculationTables/results_20250604.017.csv
3;FMM001+2520;20250604.016;;;;;;results/calculationTables/results_20250604.016.csv
4;FMM001+2520;20250604.020;;;;;;results/calculationTables/results_20250604.020.csv
5;FMM001+2520;20250604.014;;;;;;results/calculationTables/results_20250604.014.csv
6;FMM001+2520;20250604.012;;;;;;results/calculationTables/results_20250604.012.csv
7;FMM001+2520;20250604.013;;;;;;results/calculationTables/results_20250604.013.csv
8;FMM001+2520;20250604.021;;;;;;results/calculationTables/results_20250604.021.csv
9;FMM001+2520;20250604.015;;;;;;results/calculationTables/results_20250604.015.csv
10;FMM001+2520;20250604.011;;;;;;results/calculationTables/results_20250604.011.csv
11;FMM001+2520;20250604.005;;;;;;results/calculationTables/results_20250604.005.csv
12;FMM001+2520;20250604.003;;;;;;results/calculationTables/results_20250604.003.csv
13;FMM001+2520;20250604.004;;;;;;results/calculationTables/results_20250604.004.csv
14;FMM001+2520;20250604.002;;;;;;results/calculationTables/results_20250604.002.csv
15;FMM001+2520;20250604.007;;;;;;results/calculationTables/results_20250604.007.csv
16;FMM001+2520;20250604.010;;;;;;results/calculationTables/results_20250604.010.csv
17;FMM001+2520;20250604.009;;;;;;results/calculationTables/results_20250604.009.csv
18;FMM001+2520;20250604.008;;;;;;results/calculationTables/results_20250604.008.csv
19;FMM001+2520;20250604.006;;;;;;results/calculationTables/results_20250604.006.csv
