;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;EIM000-2620;20250219.037;1.012;9.001;0.82792;-5.772634004757561e-06;0.0018273578734057717;results/calculationTables/results_20250219.037.csv
1;EIM000-2620;20250219.042;4.12;4.001;4.0;0.00299758734468181;0.0018035779603865864;results/calculationTables/results_20250219.042.csv
2;EIM000-2620;20250219.044;4.12;4.001;3.99932;-0.01103271280640529;0.0017944213098117574;results/calculationTables/results_20250219.044.csv
3;EIM000-2620;20250219.040;1.212;4.001;1.05744;-8.674731259731392e-07;0.0018098787585084793;results/calculationTables/results_20250219.040.csv
4;EIM000-2620;20250219.043;;4.001;;;;results/calculationTables/results_20250219.043.csv
5;EIM000-2620;20250219.054;;15.001;;;;results/calculationTables/results_20250219.054.csv
6;EIM000-2620;20250305.010;0.512;15.001;0.29964;-0.202539959769937;0.0017885946382463843;results/calculationTables/results_20250305.010.csv
7;EIM000-2620;20250305.012;5.12;5.001;5.00036;0.019954267445489126;0.0017948822041373297;results/calculationTables/results_20250305.012.csv
8;EIM000-2620;20250305.013;0.512;8.001;0.29896;-0.24018651739599126;0.0011083532966662832;results/calculationTables/results_20250305.013.csv
9;EIM000-2620;20250305.014;3.12;3.001;2.9996;-0.010654499284305959;0.0018114798843383883;results/calculationTables/results_20250305.014.csv
10;EIM000-2620;20250305.015;8.12;8.001;8.001121792;0.11331186256482925;0.002017123222293011;results/calculationTables/results_20250305.015.csv
11;EIM000-2620;20250305.016;8.612;13.001;7.99916;0.0055361957697447825;0.001877045624918951;results/calculationTables/results_20250305.016.csv
12;EIM000-2620;20250305.018;0.512;15.001;0.2994;-0.037296936833811724;0.0016376325212882478;results/calculationTables/results_20250305.018.csv
13;EIM000-2620;20250305.017;8.56;13.001;8.0;0.00799581184285132;0.0018551375191546357;results/calculationTables/results_20250305.017.csv
14;EIM000-2620;20250305.021;12.12;11.000999999;11.999442176;0.028074553386856282;0.002096521686970798;results/calculationTables/results_20250305.021.csv
15;EIM000-2620;20250305.020;6.312;15.001;6.11;0.026991497161230057;0.0017704466441455964;results/calculationTables/results_20250305.020.csv
16;EIM000-2620;20250305.022;13.12;13.001;13.001;0.013060321452381372;0.0017780548473305484;results/calculationTables/results_20250305.022.csv
17;EIM000-2620;20250305.026;6.012;15.001;5.89216;0.015180679059689822;0.0017744895627844833;results/calculationTables/results_20250305.026.csv
18;EIM000-2620;20250305.030;0.512;15.001;0.29912;-0.4806439979684152;0.0017439882449459825;results/calculationTables/results_20250305.030.csv
19;EIM000-2620;20250305.027;5.12;13.001;5.1092;0.017006481347305355;0.001772314679849908;results/calculationTables/results_20250305.027.csv
20;EIM000-2620;20250305.029;5.12;13.001;5.10896;0.021767646797685808;0.0017607646755128021;results/calculationTables/results_20250305.029.csv
21;EIM000-2620;20250305.033;0.512;8.001;0.29848;0.1868504818147068;0.0017275642986222881;results/calculationTables/results_20250305.033.csv
22;EIM000-2620;20250305.031;5.112;15.001;4.96116;0.027331293257714082;0.0017741337949665388;results/calculationTables/results_20250305.031.csv
23;EIM000-2620;20250305.032;8.612;13.001;8.46668;0.01108229788701261;0.0017711031186080446;results/calculationTables/results_20250305.032.csv
24;EIM000-2620;20250305.035;5.712;11.000999999;5.54292192;-0.9630493037736441;0.002621406713054914;results/calculationTables/results_20250305.035.csv
25;EIM000-2620;20250305.037;1.712;8.001;1.52132;0.16985889406415866;0.0017568985389101518;results/calculationTables/results_20250305.037.csv
26;EIM000-2620;20250305.038;5.212;15.001;5.04968;0.03959501009596872;0.0017638320374844016;results/calculationTables/results_20250305.038.csv
27;EIM000-2620;20250305.041;8.312;13.001;7.99984;0.0522127337071155;0.001803624703033962;results/calculationTables/results_20250305.041.csv
28;EIM000-2620;20250305.042;8.312;11.000999999;8.1528;0.147305366140667;0.0022691299595889777;results/calculationTables/results_20250305.042.csv
29;EIM000-2620;20250305.045;3.412;8.001;3.266562176;0.1317949760953902;0.0019048042418784226;results/calculationTables/results_20250305.045.csv
30;EIM000-2620;20250305.046;0.512;11.000999999;0.29736;0.06930181948895639;0.0017362643657243468;results/calculationTables/results_20250305.046.csv
31;EIM000-2620;20250305.047;0.512;2.001;0.29732;-0.059660989187330336;0.0017210040474105166;results/calculationTables/results_20250305.047.csv
32;EIM000-2620;20250306.043;30.52;30.001;29.99852;0.010626781844273252;;results/calculationTables/results_20250306.043.csv
