;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;KJM008-2620;20250227.023;10.12;10.001;10.118322368;0.008433733384359017;0.0017822973619907663;results/calculationTables/results_20250227.023.csv
1;KJM008-2620;20250227.024;5.812;10.001;5.60668;-0.007053525382154247;0.001777414939279998;results/calculationTables/results_20250227.024.csv
2;KJM008-2620;20250227.016;10.12;10.001;9.99936;0.03621369879682328;0.0017792593499785516;results/calculationTables/results_20250227.016.csv
3;KJM008-2620;20250227.017;10.12;10.001;10.11812224;0.011628430370596674;0.0017817161130946773;results/calculationTables/results_20250227.017.csv
4;KJM008-2620;20250227.014;15.12;15.001;14.99976;0.007541806321941909;0.0017432923179429756;results/calculationTables/results_20250227.014.csv
5;KJM008-2620;20250227.018;10.12;10.001;9.99988;0.006830813263325558;0.0017815670358062971;results/calculationTables/results_20250227.018.csv
6;KJM008-2620;20250227.019;10.12;10.001;9.99916;0.008431486551299184;0.001780290199661965;results/calculationTables/results_20250227.019.csv
7;KJM008-2620;20250227.020;10.12;10.001;10.117362176;0.05354745022422947;0.0017816116408512321;results/calculationTables/results_20250227.020.csv
8;KJM008-2620;20250227.022;10.12;10.001;9.99984;0.1862566184964724;0.0017813626289189066;results/calculationTables/results_20250227.022.csv
9;KJM008-2620;20250227.021;6.112;10.001;5.90076;0.0771511453893922;0.0017833591981325319;results/calculationTables/results_20250227.021.csv
10;KJM008-2620;20250227.011;15.12;15.001;14.99936;0.011334376846944744;0.0017722605645949124;results/calculationTables/results_20250227.011.csv
11;KJM008-2620;20250227.012;10.12;10.001;9.99996;0.00377473230154262;0.0015450303817049929;results/calculationTables/results_20250227.012.csv
12;KJM008-2620;20250305.053;;15.001;;;;results/calculationTables/results_20250305.053.csv
13;KJM008-2620;20250305.085;8.912;9.501;8.73528;0.016061327971591245;0.0015276632284946543;results/calculationTables/results_20250305.085.csv
14;KJM008-2620;20250227.081;9.12;10.001;9.1094;0.006385641892018329;0.0017645066552967419;results/calculationTables/results_20250227.081.csv
15;KJM008-2620;20250227.079;8.12;7.9115;8.001121984;0.007852372279319736;0.003789505528632716;results/calculationTables/results_20250227.079.csv
16;KJM008-2620;20250227.077;3.512;7.9115;3.00024;-0.01691147280016459;0.0019521299810051661;results/calculationTables/results_20250227.077.csv
17;KJM008-2620;20250227.073;2.712;10.001;2.58868;-0.04115116123125958;0.0014698287626160455;results/calculationTables/results_20250227.073.csv
18;KJM008-2620;20250227.075;8.12;7.9115;8.002202496;-0.015967578802194446;0.003774182681158759;results/calculationTables/results_20250227.075.csv
19;KJM008-2620;20250227.076;8.12;7.9115;8.000562176;0.004587273034252182;0.0037783183354082304;results/calculationTables/results_20250227.076.csv
20;KJM008-2620;20250227.080;11.12;11.000999999;11.00028;-0.013678683954308078;0.00212734030872258;results/calculationTables/results_20250227.080.csv
21;KJM008-2620;20250227.045;20.12;15.001;15.001;0.020227166966022073;0.0016990805089696856;results/calculationTables/results_20250227.045.csv
22;KJM008-2620;20250227.026;10.12;10.001;10.118282432;0.004398509374584928;0.0017808207017597415;results/calculationTables/results_20250227.026.csv
23;KJM008-2620;20250227.025;10.12;10.001;10.00168;-0.022939421079401584;0.0017803710385149375;results/calculationTables/results_20250227.025.csv
24;KJM008-2620;20250227.033;6.52;6.001;6.324522624;-0.0025031629182687633;0.0018858281912738817;results/calculationTables/results_20250227.033.csv
25;KJM008-2620;20250227.030;0.512;6.001;0.2994;0.16546667545687865;0.0017484715847303075;results/calculationTables/results_20250227.030.csv
26;KJM008-2620;20250227.027;6.212;10.001;5.97572;0.015832997435861376;0.0017890016287220986;results/calculationTables/results_20250227.027.csv
27;KJM008-2620;20250227.035;6.52;6.001;5.99892;0.0013751615677604029;0.0018873274475294823;results/calculationTables/results_20250227.035.csv
28;KJM008-2620;20250227.037;6.52;6.001;6.32512224;0.0007425205674786513;0.0018911402917372831;results/calculationTables/results_20250227.037.csv
29;KJM008-2620;20250227.039;3.212;6.001;3.08848;0.0022807421293321744;0.0017826258228595606;results/calculationTables/results_20250227.039.csv
30;KJM008-2620;20250227.067;10.12;10.001;10.00036;0.3372210824425519;0.0015509596069408496;results/calculationTables/results_20250227.067.csv
31;KJM008-2620;20250227.028;10.12;10.001;10.00032;0.029678510924608936;0.0017810136721715792;results/calculationTables/results_20250227.028.csv
32;KJM008-2620;20250227.041;6.52;6.001;6.326162304;0.02556877462544589;0.0018886957201899456;results/calculationTables/results_20250227.041.csv
33;KJM008-2620;20250227.047;15.12;15.001;15.00048;-0.00019871946598458323;0.0017592754890293893;results/calculationTables/results_20250227.047.csv
34;KJM008-2620;20250227.043;6.52;8.001;6.50844;0.0041467336498774345;0.0017698957196636191;results/calculationTables/results_20250227.043.csv
35;KJM008-2620;20250227.044;10.12;10.001;9.99948;-0.08427817413286191;0.0015402569820524648;results/calculationTables/results_20250227.044.csv
36;KJM008-2620;20250227.052;10.12;10.001;10.00028;-0.019691922883811063;0.001764187305172302;results/calculationTables/results_20250227.052.csv
37;KJM008-2620;20250227.053;0.312;10.001;0.14892;3.2193653420479005;0.001883619009251586;results/calculationTables/results_20250227.053.csv
38;KJM008-2620;20250227.048;10.12;10.001;9.99952;0.017503294692204546;0.0015775959070718976;results/calculationTables/results_20250227.048.csv
39;KJM008-2620;20250227.050;20.12;20.001;20.00052;0.050954140214939894;0.0017528589019717806;results/calculationTables/results_20250227.050.csv
40;KJM008-2620;20250227.054;10.12;10.001;10.00016;0.017259884308115713;0.0015801760170380767;results/calculationTables/results_20250227.054.csv
41;KJM008-2620;20250227.057;10.312;15.001;10.031202048;0.004335825969682115;0.001802374912265928;results/calculationTables/results_20250227.057.csv
42;KJM008-2620;20250227.056;7.62;7.501;7.49964;0.028628427249106393;0.0017650703342923576;results/calculationTables/results_20250227.056.csv
43;KJM008-2620;20250227.060;15.12;15.001;14.99944;0.006162404958803599;0.0017619611297784014;results/calculationTables/results_20250227.060.csv
44;KJM008-2620;20250227.055;7.62;7.501;7.5004;0.011189485465577926;0.0017582528538980992;results/calculationTables/results_20250227.055.csv
45;KJM008-2620;20250227.062;11.12;11.000999999;11.00004;0.011580794387826283;0.0023911430421789982;results/calculationTables/results_20250227.062.csv
46;KJM008-2620;20250227.065;15.12;15.001;14.99856;0.029420647265839227;0.0017518454073013438;results/calculationTables/results_20250227.065.csv
47;KJM008-2620;20250227.070;11.12;11.000999999;10.99984;0.006513810241549002;0.001970212815525673;results/calculationTables/results_20250227.070.csv
48;KJM008-2620;20250227.071;13.12;7.9115;13.000162048;0.004718205541292402;0.005094146536720949;results/calculationTables/results_20250227.071.csv
49;KJM008-2620;20250227.069;8.12;7.9115;8.00076224;-0.1591862190098891;0.003786202100384743;results/calculationTables/results_20250227.069.csv
50;KJM008-2620;20250227.058;11.12;11.000999999;7.999482368;-0.08668751478621628;0.003288963450411;results/calculationTables/results_20250227.058.csv
51;KJM008-2620;20250227.082;11.12;11.000999999;10.9992;0.008590572874522884;0.0024004958111499587;results/calculationTables/results_20250227.082.csv
52;KJM008-2620;20250319.011;0.512;10.256;0.04836;-1.8027705899251927;0.0011775788110107508;results/calculationTables/results_20250319.011.csv
53;KJM008-2620;20250319.017;15.02;16.2015002;14.99952;0.007694611931093177;0.001773628959747271;results/calculationTables/results_20250319.017.csv
54;KJM008-2620;20250319.020;15.02;16.2015002;15.00044;0.005867872032268562;0.0017625628850772765;results/calculationTables/results_20250319.020.csv
55;KJM008-2620;20250319.022;15.02;16.2015002;15.00132;0.006613551064198718;0.0017627095557598107;results/calculationTables/results_20250319.022.csv
56;KJM008-2620;20250319.021;15.02;16.2015002;15.00036;0.00396411640842612;0.0017613837993096949;results/calculationTables/results_20250319.021.csv
57;KJM008-2620;20250319.030;;10.1515001;;;;results/calculationTables/results_20250319.030.csv
58;KJM008-2620;20250319.031;0.512;10.1515001;0.0478;-0.29622063648136615;0.0013434444677309888;results/calculationTables/results_20250319.031.csv
59;KJM008-2620;20250319.038;15.02;16.2015002;15.00048;0.011529006833781337;0.001766989962836484;results/calculationTables/results_20250319.038.csv
60;KJM008-2620;20250319.040;15.02;16.2015002;15.00052;0.01063116921707874;0.0017649517772317274;results/calculationTables/results_20250319.040.csv
61;KJM008-2620;20250319.039;0.512;16.2015002;0.22816;-0.18673598774910818;0.001625223907710888;results/calculationTables/results_20250319.039.csv
62;KJM008-2620;20250319.053;1.612;10.256;1.2436;0.0013477656742460254;0.002023591568462565;results/calculationTables/results_20250319.053.csv
63;KJM008-2620;20250319.010;10.12;10.256;10.00004;0.041740311201967126;0.001771646055307768;results/calculationTables/results_20250319.010.csv
64;KJM008-2620;20250319.009;10.12;10.256;10.11944;0.037827936111024266;0.0017588965035640778;results/calculationTables/results_20250319.009.csv
65;KJM008-2620;20250319.028;2.312;10.256;1.9032;0.42141922270499993;0.0019510788818114016;results/calculationTables/results_20250319.028.csv
66;KJM008-2620;20250319.023;10.12;10.256;9.99992;-28.900076347884635;0.0017709402505903982;results/calculationTables/results_20250319.023.csv
67;KJM008-2620;20250319.024;10.12;10.256;10.00048;0.03226425635158475;0.0017683121671370709;results/calculationTables/results_20250319.024.csv
68;KJM008-2620;20250319.026;10.12;10.256;10.11928;0.02570970066221205;0.0017602838074725455;results/calculationTables/results_20250319.026.csv
69;KJM008-2620;20250319.025;10.12;10.256;10.00036;-0.032832192166996725;0.0017812116887345748;results/calculationTables/results_20250319.025.csv
70;KJM008-2620;20250319.013;10.12;10.256;10.0004;0.05161020715232227;0.0017704934681739134;results/calculationTables/results_20250319.013.csv
71;KJM008-2620;20250319.015;10.12;10.256;10.0004;0.039706882614716145;0.0017725511245671032;results/calculationTables/results_20250319.015.csv
72;KJM008-2620;20250319.014;10.12;10.256;10.00064;0.029300849614726256;0.0017756608686321713;results/calculationTables/results_20250319.014.csv
73;KJM008-2620;20250319.035;10.12;10.256;10.00004;0.03446340368476996;0.0017779652620222705;results/calculationTables/results_20250319.035.csv
74;KJM008-2620;20250319.041;9.312;10.256;9.1722;0.034774944785443886;0.0017712032819548519;results/calculationTables/results_20250319.041.csv
75;KJM008-2620;20250319.047;9.312;10.256;9.1652;0.032597303342445275;0.001778896432670215;results/calculationTables/results_20250319.047.csv
