;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;AIM000+2520;20241211.006;15.12;15.001;14.99792;;0.0017561228476359663;results/calculationTables/results_20241211.006.csv
1;AIM000+2520;20241211.008;3.62;3.501;3.49884;;0.0017870374317297238;results/calculationTables/results_20241211.008.csv
2;AIM000+2520;20241211.007;3.62;3.501;3.4984;;0.0017885584769769642;results/calculationTables/results_20241211.007.csv
3;AIM000+2520;20241211.010;4.62;4.501;4.616962368;;0.0017843057279695027;results/calculationTables/results_20241211.010.csv
4;AIM000+2520;20241211.009;3.62;3.501;3.49772;;0.0017774058231399001;results/calculationTables/results_20241211.009.csv
5;AIM000+2520;20241211.011;3.62;3.501;3.49764;;0.00177650000964528;results/calculationTables/results_20241211.011.csv
6;AIM000+2520;20241211.012;3.12;3.0005;2.99708;;0.0017970308117122298;results/calculationTables/results_20241211.012.csv
7;AIM000+2520;20241211.014;4.62;4.501;4.49772;;0.0017759850756715908;results/calculationTables/results_20241211.014.csv
8;AIM000+2520;20241211.013;3.12;3.0005;2.99872;;0.0017853675166297873;results/calculationTables/results_20241211.013.csv
9;AIM000+2520;20241211.015;7.12;7.0005;6.99996;;0.0017660630289109028;results/calculationTables/results_20241211.015.csv
10;AIM000+2520;20241211.016;15.12;15.000999999;15.01936256;;0.0017516928313707522;results/calculationTables/results_20241211.016.csv
11;AIM000+2520;20241211.017;23.12;30.0;23.10768;;0.001738917881684648;results/calculationTables/results_20241211.017.csv
12;AIM000+2520;20241211.018;10.12;10.001;10.019602112;;0.001770246958088165;results/calculationTables/results_20241211.018.csv
13;AIM000+2520;20241211.020;35.12;35.001;34.99712;;0.0017500306221736263;results/calculationTables/results_20241211.020.csv
14;AIM000+2520;20241211.019;10.12;10.001;9.99848;;0.0017687504247354158;results/calculationTables/results_20241211.019.csv
15;AIM000+2520;20241211.021;30.12;30.0;29.99716;;0.0017380940683799162;results/calculationTables/results_20241211.021.csv
16;AIM000+2520;20241211.022;35.12;35.001;34.9982;;0.0017544685163119768;results/calculationTables/results_20241211.022.csv
17;AIM000+2520;20241211.024;1.721;15.000999999;1.619162368;;0.0022014531815064964;results/calculationTables/results_20241211.024.csv
18;AIM000+2520;20241211.027;1.712;15.000999999;1.419402432;;0.00258061024701765;results/calculationTables/results_20241211.027.csv
19;AIM000+2520;20241211.025;8.887;15.000999999;8.52412;;0.0018082650760164983;results/calculationTables/results_20241211.025.csv
20;AIM000+2520;20241211.026;23.12;23.0005;22.99708;;0.0017474987660973057;results/calculationTables/results_20241211.026.csv
21;AIM000+2520;20241211.023;32.912;35.001;32.75568;;0.001759766740363342;results/calculationTables/results_20241211.023.csv
22;AIM000+2520;20241211.029;15.12;15.000999999;14.99788;;0.0017515848713982453;results/calculationTables/results_20241211.029.csv
23;AIM000+2520;20241211.031;23.12;23.0005;22.99864;;0.0017354044237406238;results/calculationTables/results_20241211.031.csv
24;AIM000+2520;20241211.033;15.12;15.001;15.019322048;;0.001751558901738943;results/calculationTables/results_20241211.033.csv
25;AIM000+2520;20241211.034;0.312;6.001;0.14804;;0.0024271593327358652;results/calculationTables/results_20241211.034.csv
26;AIM000+2520;20241211.035;6.12;6.001;6.019362048;;0.001762618047892217;results/calculationTables/results_20241211.035.csv
27;AIM000+2520;20241211.030;15.12;15.000999999;14.9974;;0.0017524792672689053;results/calculationTables/results_20241211.030.csv
28;AIM000+2520;20241211.032;23.12;23.0005;22.998;;0.0017314519075028354;results/calculationTables/results_20241211.032.csv
29;AIM000+2520;20241211.036;15.12;15.001;14.99832;;0.0017569489984223788;results/calculationTables/results_20241211.036.csv
30;AIM000+2520;20241211.039;10.12;10.001;9.99872;;0.001768091034842412;results/calculationTables/results_20241211.039.csv
31;AIM000+2520;20241211.038;10.12;10.001;9.99884;;0.0017687528991712754;results/calculationTables/results_20241211.038.csv
32;AIM000+2520;20241211.037;10.12;10.001;9.9988;;0.0017700325883722593;results/calculationTables/results_20241211.037.csv
33;AIM000+2520;20241211.042;6.12;6.001;6.045082176;;0.001773940507206885;results/calculationTables/results_20241211.042.csv
34;AIM000+2520;20241211.041;10.12;10.0005;9.99792;;0.0017667601353590268;results/calculationTables/results_20241211.041.csv
35;AIM000+2520;20250429.065;7.12;7.001;6.99972;10.427602191144832;0.0017562086657629899;results/calculationTables/results_20250429.065.csv
36;AIM000+2520;20250429.064;7.12;7.001;6.99952;79.9843045724774;0.0017681119412886715;results/calculationTables/results_20250429.064.csv
37;AIM000+2520;20250429.063;7.12;7.001;7.00048;-3.442300850573843;0.0017775548454824393;results/calculationTables/results_20250429.063.csv
38;AIM000+2520;20250429.066;7.12;7.001;7.00044;5.099135202534197;0.0017513898591224619;results/calculationTables/results_20250429.066.csv
39;AIM000+2520;20250429.067;7.12;7.001;7.0;-3.0839457571012203;0.0017621491946064665;results/calculationTables/results_20250429.067.csv
40;AIM000+2520;20250429.077;10.312;30.001;10.13316;5.068213785277392;0.0017620779014083752;results/calculationTables/results_20250429.077.csv
41;AIM000+2520;20250429.084;15.12;15.0;14.99812;10.731523684301342;0.0017506909222715454;results/calculationTables/results_20250429.084.csv
42;AIM000+2520;20250429.089;0.512;15.0;0.2996;627.354525813114;0.0017524843151521632;results/calculationTables/results_20250429.089.csv
43;AIM000+2520;20250429.070;15.12;15.0;14.99912;2.929695401339751;0.0017483813581793833;results/calculationTables/results_20250429.070.csv
44;AIM000+2520;20250429.073;15.12;15.0;14.99832;13.085502857683258;0.0017485344537915772;results/calculationTables/results_20250429.073.csv
45;AIM000+2520;20250429.068;1.62;1.5005;1.499482048;29.292123900353783;0.0018099342273564568;results/calculationTables/results_20250429.068.csv
46;AIM000+2520;20250429.061;15.12;15.001;15.00016;13.318277708588358;0.0017333631466381594;results/calculationTables/results_20250429.061.csv
47;AIM000+2520;20250429.062;15.12;15.001;14.99784;11.18441508742119;0.0017435066664516694;results/calculationTables/results_20250429.062.csv
48;AIM000+2520;20250429.075;10.12;10.001;10.0004;8.671012035204845;0.0017596130264204842;results/calculationTables/results_20250429.075.csv
49;AIM000+2520;20250429.071;6.112;10.001;5.63336;-34.62427440291868;0.0018273788318361943;results/calculationTables/results_20250429.071.csv
50;AIM000+2520;20250429.074;5.657;10.001;5.4306;-18.87014219213727;0.0017941818186944943;results/calculationTables/results_20250429.074.csv
51;AIM000+2520;20250429.069;;10.001;;;;results/calculationTables/results_20250429.069.csv
52;AIM000+2520;20250429.087;8.12;8.0;7.9984;14.26207829656086;0.0017640954399393766;results/calculationTables/results_20250429.087.csv
53;AIM000+2520;20250429.078;30.12;30.001;29.99924;4.822387014925065;0.0017573795456695765;results/calculationTables/results_20250429.078.csv
54;AIM000+2520;20250429.081;15.12;15.0;15.000241856;13.55866142868059;0.001754587644852588;results/calculationTables/results_20250429.081.csv
55;AIM000+2520;20250429.076;15.12;15.0;14.9994;-1.8725121218608305;0.001750923124663206;results/calculationTables/results_20250429.076.csv
56;AIM000+2520;20250429.079;15.12;15.0;15.000122176;6.032744672853807;0.0017517189787602818;results/calculationTables/results_20250429.079.csv
57;AIM000+2520;20250429.080;10.12;10.001;9.99896;6.500946234248745;0.0017585346292756231;results/calculationTables/results_20250429.080.csv
58;AIM000+2520;20250429.082;30.12;30.001;29.99904;6.204040094823478;0.0017612306440119877;results/calculationTables/results_20250429.082.csv
59;AIM000+2520;20250429.085;15.12;15.0;14.99904;-17.805505731735543;0.0017541028973451314;results/calculationTables/results_20250429.085.csv
60;AIM000+2520;20250429.086;15.12;15.0;14.99976;14.399737091867948;0.001751295796570267;results/calculationTables/results_20250429.086.csv
61;AIM000+2520;20250429.090;8.12;8.0;7.99928;3.727628394440371;0.0017685749784509186;results/calculationTables/results_20250429.090.csv
62;AIM000+2520;20250429.088;10.12;10.001;9.99896;7.244530286599111;0.0017558724335067684;results/calculationTables/results_20250429.088.csv
63;AIM000+2520;20250429.092;10.12;10.001;10.00048;3.0569694789174466;0.001761867599575322;results/calculationTables/results_20250429.092.csv
64;AIM000+2520;20250429.091;15.12;15.0;14.99804;6.7099773137979755;0.0017569721946194467;results/calculationTables/results_20250429.091.csv
65;AIM000+2520;20250429.093;4.62;4.5005;4.49704;-442.26401628840347;0.001793329493914444;results/calculationTables/results_20250429.093.csv
