;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;EIM000-2520;20250225.026;10.12;10.001;9.99928;0.005014238583824212;0.0001444306450264675;results/calculationTables/results_20250225.026.csv
1;EIM000-2520;20250225.027;10.12;10.001;10.00072;-0.011431769196188232;0.00028335078196205314;results/calculationTables/results_20250225.027.csv
2;EIM000-2520;20250225.030;15.12;15.001;15.00048;0.02625579897049433;0.00012401713494321345;results/calculationTables/results_20250225.030.csv
3;EIM000-2520;20250225.032;15.12;15.001;14.9998;0.000558308358058643;0.0001108980295292552;results/calculationTables/results_20250225.032.csv
4;EIM000-2520;20250218.043;6.112;7.501;5.96292;3.503551717077034e-06;0.0016982373262784546;results/calculationTables/results_20250218.043.csv
5;EIM000-2520;20250218.046;7.62;7.501;7.4978;-2.088474761749708e-06;0.0017254563555672087;results/calculationTables/results_20250218.046.csv
6;EIM000-2520;20250218.047;7.62;7.501;7.49868;8.565279728168606e-05;0.001725615406434892;results/calculationTables/results_20250218.047.csv
7;EIM000-2520;20250218.048;7.62;7.501;7.49868;0.0003408405383892633;0.001719098553269762;results/calculationTables/results_20250218.048.csv
8;EIM000-2520;20250218.045;6.312;7.501;6.16644;-2.814963432721388e-06;0.001716002416703208;results/calculationTables/results_20250218.045.csv
9;EIM000-2520;20250218.053;7.62;7.501;7.4972;-1.3308918879189204e-06;;results/calculationTables/results_20250218.053.csv
10;EIM000-2520;20250218.049;7.62;7.501;7.4992;6.40412421251223e-06;;results/calculationTables/results_20250218.049.csv
11;EIM000-2520;20250218.059;7.62;7.501;7.49732;-9.770395071078689e-06;;results/calculationTables/results_20250218.059.csv
12;EIM000-2520;20250218.058;7.62;7.501;7.497;4.6603425138161895e-06;;results/calculationTables/results_20250218.058.csv
13;EIM000-2520;20250218.054;7.62;7.501;7.49856;-8.625225909320311e-06;;results/calculationTables/results_20250218.054.csv
14;EIM000-2520;20250218.061;7.62;7.501;7.49752;0.0;;results/calculationTables/results_20250218.061.csv
15;EIM000-2520;20250218.057;7.62;7.501;7.49764;1.1196151909239121e-07;;results/calculationTables/results_20250218.057.csv
16;EIM000-2520;20250218.062;7.62;7.501;7.49784;0.0;;results/calculationTables/results_20250218.062.csv
17;EIM000-2520;20250218.060;7.62;7.501;7.49768;0.0;;results/calculationTables/results_20250218.060.csv
18;EIM000-2520;20250218.055;7.62;7.501;7.6178;-4.5060190563125353e-07;;results/calculationTables/results_20250218.055.csv
19;EIM000-2520;20250218.056;7.62;7.501;7.4978;-1.6136179250912193e-06;;results/calculationTables/results_20250218.056.csv
20;EIM000-2520;20250218.065;7.62;7.501;7.49832;0.0010221774453191012;;results/calculationTables/results_20250218.065.csv
21;EIM000-2520;20250218.069;7.62;7.501;7.4972;-0.0014439808364063865;;results/calculationTables/results_20250218.069.csv
22;EIM000-2520;20250218.071;7.62;7.501;7.49888;0.003988299658791183;;results/calculationTables/results_20250218.071.csv
23;EIM000-2520;20250218.067;7.62;7.501;7.49852;-1.9425431513118045e-05;;results/calculationTables/results_20250218.067.csv
24;EIM000-2520;20250218.068;7.62;7.501;7.4974;-0.0008397993997127316;;results/calculationTables/results_20250218.068.csv
25;EIM000-2520;20250218.066;7.62;7.501;7.4972;-0.3120851700833335;;results/calculationTables/results_20250218.066.csv
26;EIM000-2520;20250218.070;7.62;7.501;7.49752;0.004682879400430318;;results/calculationTables/results_20250218.070.csv
27;EIM000-2520;20250218.064;7.62;7.501;7.49688;0.010608907629956806;0.0017559214201723838;results/calculationTables/results_20250218.064.csv
