;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;FMM002+2520;20241127.072;6.12;6.001;5.99792;;0.001779786789135397;results/calculationTables/results_20241127.072.csv
1;FMM002+2520;20241204.007;15.12;15.001;14.99804;;0.0017787254824554472;results/calculationTables/results_20241204.007.csv
2;FMM002+2520;20241204.008;15.12;15.001;14.99848;;0.001773676681482592;results/calculationTables/results_20241204.008.csv
3;FMM002+2520;20241204.010;4.21;4.001;3.99816;;0.0018205411797411885;results/calculationTables/results_20241204.010.csv
4;FMM002+2520;20241204.009;15.12;15.001;14.99788;;0.0017548597185783263;results/calculationTables/results_20241204.009.csv
5;FMM002+2520;20241204.011;4.21;4.001;3.99852;;0.0018289584911419458;results/calculationTables/results_20241204.011.csv
6;FMM002+2520;20241204.012;4.21;4.001;3.99824;;0.0018300962454816418;results/calculationTables/results_20241204.012.csv
7;FMM002+2520;20241204.013;10.21;10.001;9.99796;;0.0017894662143788892;results/calculationTables/results_20241204.013.csv
8;FMM002+2520;20241204.014;4.21;4.001;3.99748;;0.001821243701530579;results/calculationTables/results_20241204.014.csv
9;FMM002+2520;20241204.015;10.21;10.001;9.99864;;0.0017891811411266465;results/calculationTables/results_20241204.015.csv
10;FMM002+2520;20241204.016;10.21;10.001;9.99688;;0.0017886362881740646;results/calculationTables/results_20241204.016.csv
11;FMM002+2520;20241204.017;25.11;25.001;24.9988;;0.0017671709665235738;results/calculationTables/results_20241204.017.csv
12;FMM002+2520;20241204.018;25.11;25.001;24.99772;;0.0017670615836204166;results/calculationTables/results_20241204.018.csv
13;FMM002+2520;20241204.019;25.11;25.001;24.99804;;0.0017637242428867857;results/calculationTables/results_20241204.019.csv
14;FMM002+2520;20241205.012;14.12;14.001;13.99776;;0.0017673136432036014;results/calculationTables/results_20241205.012.csv
15;FMM002+2520;20241205.014;14.12;14.001;13.99776;;0.001767501552247826;results/calculationTables/results_20241205.014.csv
16;FMM002+2520;20241205.015;15.12;15.001;14.99788;;0.00177383420184261;results/calculationTables/results_20241205.015.csv
17;FMM002+2520;20241205.017;15.12;15.001;14.99724;;0.0017753450994248663;results/calculationTables/results_20241205.017.csv
18;FMM002+2520;20241205.016;14.12;14.001;13.99808;;0.0017668571360686732;results/calculationTables/results_20241205.016.csv
19;FMM002+2520;20241205.018;9.12;9.001;8.99848;;0.0017711492527567748;results/calculationTables/results_20241205.018.csv
20;FMM002+2520;20241205.019;15.12;15.001;14.99888;;0.0017727155586637472;results/calculationTables/results_20241205.019.csv
