;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;EIM000+2614;20241119.059;10.12;10.001;9.99868;;0.0017802412310046665;results/calculationTables/results_20241119.059.csv
1;EIM000+2614;20241119.062;4.612;5.101;4.23496;;0.0018711802583867801;results/calculationTables/results_20241119.062.csv
2;EIM000+2614;20241119.056;4.12;4.001;3.99856;;0.0017951698062829864;results/calculationTables/results_20241119.056.csv
3;EIM000+2614;20241119.065;5.52;5.101;5.09884;;0.0018785626036102111;results/calculationTables/results_20241119.065.csv
4;EIM000+2614;20241119.072;4.712;5.101;4.23392;;0.0018770217189459744;results/calculationTables/results_20241119.072.csv
5;EIM000+2614;20241119.075;6.52;5.101;5.09968;;0.0018414640143547953;results/calculationTables/results_20241119.075.csv
6;EIM000+2614;20241119.079;6.52;6.001;5.99912;;0.0018547937884680551;results/calculationTables/results_20241119.079.csv
7;EIM000+2614;20241119.083;7.812;10.001;7.37028;;0.0018379816915503452;results/calculationTables/results_20241119.083.csv
8;EIM000+2614;20241119.089;6.52;6.001;6.33156;;0.0018280137930063603;results/calculationTables/results_20241119.089.csv
9;EIM000+2614;20241119.087;0.312;6.001;0.14784;;0.001911269400091552;results/calculationTables/results_20241119.087.csv
10;EIM000+2614;20241119.085;2.212;15.001;2.08684;;0.0017862651893241206;results/calculationTables/results_20241119.085.csv
11;EIM000+2614;20241119.082;0.312;6.001;0.1478;;0.0019154497166932983;results/calculationTables/results_20241119.082.csv
12;EIM000+2614;20241119.074;15.52;15.001;15.44044;;0.0017985059633461482;results/calculationTables/results_20241119.074.csv
13;EIM000+2614;20241119.077;9.012;15.001;8.76028;;0.0018022431927093062;results/calculationTables/results_20241119.077.csv
14;EIM000+2614;20241119.080;0.312;6.001;0.14732;;0.0017351618977334878;results/calculationTables/results_20241119.080.csv
15;EIM000+2614;20241119.010;15.12;15.001;14.9978;;0.001772582768448591;results/calculationTables/results_20241119.010.csv
16;EIM000+2614;20241119.009;0.312;15.001;0.14804;;0.001869320021979765;results/calculationTables/results_20241119.009.csv
17;EIM000+2614;20241119.043;7.12;7.001;7.001802304;;0.0024800572188998513;results/calculationTables/results_20241119.043.csv
18;EIM000+2614;20241121.008;10.12;10.001;10.019162368;;0.001781150372169641;results/calculationTables/results_20241121.008.csv
19;EIM000+2614;20241121.007;15.12;15.001;14.9976;;0.0017762457569484827;results/calculationTables/results_20241121.007.csv
20;EIM000+2614;20241121.010;15.12;15.0;14.99608;;0.001770257885297172;results/calculationTables/results_20241121.010.csv
21;EIM000+2614;20241121.009;10.12;10.001;9.99864;;0.0017812327813639043;results/calculationTables/results_20241121.009.csv
22;EIM000+2614;20241121.020;15.526;15.001;14.99792;;0.0018118626089029433;results/calculationTables/results_20241121.020.csv
23;EIM000+2614;20241121.019;10.12;10.001;10.019682496;;0.0017756863258081143;results/calculationTables/results_20241121.019.csv
24;EIM000+2614;20241121.022;10.12;10.001;10.020042368;;0.0017795463475408807;results/calculationTables/results_20241121.022.csv
25;EIM000+2614;20241121.021;5.12;5.001;4.99896;;0.0017903089443049285;results/calculationTables/results_20241121.021.csv
26;EIM000+2614;20241119.068;6.52;6.001;5.99968;;0.0018664563916388668;results/calculationTables/results_20241119.068.csv
27;EIM000+2614;20241121.023;11.373;15.001;10.99556;;0.0018149197126624754;results/calculationTables/results_20241121.023.csv
