;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;EEM001+2520;20241106.030;6.12;6.001;5.99772;;0.0017798960282162507;results/calculationTables/results_20241106.030.csv
