;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;FMM002+2520;20250520.019;1.626;13.001;1.03016;-6.221274607469884;0.0024902797168144743;results/calculationTables/results_20250520.019.csv
1;FMM002+2520;20250520.022;5.812;10.001;5.66064;184.74546936457;0.0017764161239110406;results/calculationTables/results_20250520.022.csv
2;FMM002+2520;20250520.014;10.12;10.001;9.9994;17.659141731994303;0.0017698460643881084;results/calculationTables/results_20250520.014.csv
3;FMM002+2520;20250520.013;10.12;10.001;9.99968;11.506476750944364;0.0017724085386223584;results/calculationTables/results_20250520.013.csv
4;FMM002+2520;20250520.015;10.12;10.001;9.99888;13.286326810115591;0.001772061944117933;results/calculationTables/results_20250520.015.csv
5;FMM002+2520;20250520.021;7.912;13.001;7.73504;77.71345791560034;0.0017769035464847726;results/calculationTables/results_20250520.021.csv
6;FMM002+2520;20250520.024;13.12;13.001;12.9992;-8.88009320792046;0.001774300641335922;results/calculationTables/results_20250520.024.csv
7;FMM002+2520;20250520.016;13.12;13.001;12.99948;36.30378459731871;0.001766038205521349;results/calculationTables/results_20250520.016.csv
8;FMM002+2520;20250520.017;11.812;20.001;11.61632;-16.005431763818336;0.001769933027222822;results/calculationTables/results_20250520.017.csv
9;FMM002+2520;20250520.042;13.12;13.001;12.99912;22.612347201691236;0.0017714652295380644;results/calculationTables/results_20250520.042.csv
10;FMM002+2520;20250520.041;4.812;13.001;4.66168;11.35079335915822;0.0017884158769375053;results/calculationTables/results_20250520.041.csv
11;FMM002+2520;20250520.036;10.12;10.001;9.99924;10.7727936035865;0.0017752988567206157;results/calculationTables/results_20250520.036.csv
12;FMM002+2520;20250520.038;10.12;10.001;9.99884;1.7975455745117859;0.0017748469751830249;results/calculationTables/results_20250520.038.csv
13;FMM002+2520;20250520.040;20.12;20.001;19.99748;9.526538067242337;0.0017637874839818736;results/calculationTables/results_20250520.040.csv
14;FMM002+2520;20250520.025;12.712;13.001;12.35064;29.92390107288172;0.001776825321751234;results/calculationTables/results_20250520.025.csv
15;FMM002+2520;20250520.035;10.12;10.001;9.9994;7.7458159753171625;0.0017721692699926917;results/calculationTables/results_20250520.035.csv
16;FMM002+2520;20250520.039;10.12;10.001;9.99964;5.684058183637526;0.0017756374523286936;results/calculationTables/results_20250520.039.csv
17;FMM002+2520;20250520.037;10.12;10.001;10.0;29.20517268633507;0.0017721846823312184;results/calculationTables/results_20250520.037.csv
