;configuration;dischargeID;duration;duration_planned;durationHeating;frad;HHeRatio;overviewTable
0;KJM001+2650;20241001.007;0.612;15.001;0.04636;;0.0014166094847020973;results/calculationTables/results_20241001.007.csv
1;KJM001+2650;20241001.008;0.912;15.001;0.45304;;0.0017109160946688956;results/calculationTables/results_20241001.008.csv
2;KJM001+2650;20241001.011;15.12;15.001;14.99808;;0.0017277045282082786;results/calculationTables/results_20241001.011.csv
3;KJM001+2650;20241001.010;0.612;15.001;0.04632;;0.0014482751913332185;results/calculationTables/results_20241001.010.csv
4;KJM001+2650;20241001.021;8.212;7.001;7.70660224;;0.0017004783219834395;results/calculationTables/results_20241001.021.csv
5;KJM001+2650;20241001.025;8.412;7.001;7.92996;;0.001714254257324272;results/calculationTables/results_20241001.025.csv
6;KJM001+2650;20241001.026;7.812;7.001;7.327081792;;0.0016477429071519022;results/calculationTables/results_20241001.026.csv
7;KJM001+2650;20241001.028;15.12;15.001;14.99912;;0.0015466346544348423;results/calculationTables/results_20241001.028.csv
8;KJM001+2650;20241001.027;0.612;15.001;0.04644;;0.0016956908267685307;results/calculationTables/results_20241001.027.csv
9;KJM001+2650;20241001.015;9.12;7.001;6.99788;;0.0015938323519499714;results/calculationTables/results_20241001.015.csv
10;KJM001+2650;20241001.017;9.12;7.001;6.99816;;0.001586820945069731;results/calculationTables/results_20241001.017.csv
11;KJM001+2650;20241001.016;9.12;7.001;6.99756;;0.0015916831470611592;results/calculationTables/results_20241001.016.csv
12;KJM001+2650;20241001.020;6.712;7.001;6.232722368;;0.0016030660555505993;results/calculationTables/results_20241001.020.csv
13;KJM001+2650;20241001.005;10.12;10.001;9.99992;;0.0015286005088979366;results/calculationTables/results_20241001.005.csv
14;KJM001+2650;20241001.004;1.62;1.501;1.50044;;0.0016702286329577044;results/calculationTables/results_20241001.004.csv
15;KJM001+2650;20241001.009;10.12;10.001;9.99996;;0.001749821435493094;results/calculationTables/results_20241001.009.csv
16;KJM001+2650;20241001.018;9.12;7.001;6.9986;;0.0015660579942151376;results/calculationTables/results_20241001.018.csv
17;KJM001+2650;20241001.019;9.12;7.001;9.00092192;;0.0019084185238041386;results/calculationTables/results_20241001.019.csv
